x-axis,2,3,4
second,Volt,Volt,Volt
-2.436600E-06,+154.334184E-06,+26.370916179E-03,-83.965922475E-03
-2.434100E-06,+143.027651E-06,+26.369031757E-03,-83.901538053E-03
-2.431600E-06,+171.419611E-06,+26.369534269E-03,-83.832442577E-03
-2.429100E-06,+102.575390E-06,+26.368780500E-03,-84.025595841E-03
-2.426600E-06,+172.675892E-06,+26.370288038E-03,-83.914100867E-03
-2.424100E-06,+122.047752E-06,+26.370916179E-03,-83.855997853E-03
-2.421600E-06,+163.128154E-06,+26.370413666E-03,-83.986337047E-03
-2.419100E-06,+149.685943E-06,+26.370664922E-03,-83.898397350E-03
-2.416600E-06,+142.525139E-06,+26.369659897E-03,-83.992618454E-03
-2.414100E-06,+142.776395E-06,+26.371418691E-03,-83.890545591E-03
-2.411600E-06,+118.404536E-06,+26.371041807E-03,-83.834012928E-03
-2.409100E-06,+129.711068E-06,+26.369534269E-03,-84.046010414E-03
-2.406600E-06,+130.339209E-06,+26.369157385E-03,-83.885834536E-03
-2.404100E-06,+183.856797E-06,+26.370539294E-03,-83.906249109E-03
-2.401600E-06,+118.781420E-06,+26.370539294E-03,-84.036588303E-03
-2.399100E-06,+154.334184E-06,+26.369785525E-03,-83.837153632E-03
-2.396600E-06,+160.866847E-06,+26.371921204E-03,-83.967492827E-03
-2.394100E-06,+136.997501E-06,+26.371669948E-03,-83.851286798E-03
-2.391600E-06,+127.449762E-06,+26.367272963E-03,-83.895256646E-03
-2.389100E-06,+148.052777E-06,+26.369408641E-03,-84.094691318E-03
-2.386600E-06,+194.409560E-06,+26.365765425E-03,-83.972203882E-03
-2.384100E-06,+191.268857E-06,+26.370036782E-03,-83.860708908E-03
-2.381600E-06,+194.032676E-06,+26.370036782E-03,-83.961211420E-03
-2.379100E-06,+140.263832E-06,+26.370664922E-03,-83.917241571E-03
-2.376600E-06,+155.590465E-06,+26.372046832E-03,-83.987907399E-03
-2.374100E-06,+164.635691E-06,+26.371544319E-03,-83.909389812E-03
-2.371600E-06,+162.625641E-06,+26.370916179E-03,-83.846575742E-03
-2.369100E-06,+148.806546E-06,+26.370539294E-03,-84.082128504E-03
-2.366600E-06,+154.459812E-06,+26.372674973E-03,-83.898397350E-03
-2.364100E-06,+192.525138E-06,+26.371795576E-03,-83.871701370E-03
-2.361600E-06,+145.540214E-06,+26.372423716E-03,-83.986337047E-03
-2.359100E-06,+138.253782E-06,+26.372423716E-03,-83.918811923E-03
-2.356600E-06,+146.168355E-06,+26.374182510E-03,-83.973774234E-03
-2.354100E-06,+104.334184E-06,+26.369785525E-03,-83.884264184E-03
-2.351600E-06,+165.515088E-06,+26.369659897E-03,-83.812028004E-03
-2.349100E-06,+142.022626E-06,+26.369534269E-03,-84.089980262E-03
-2.346600E-06,+129.711068E-06,+26.371921204E-03,-83.892115943E-03
-2.344100E-06,+170.665842E-06,+26.370413666E-03,-83.921952626E-03
-2.341600E-06,+171.042726E-06,+26.374056882E-03,-83.970633530E-03
-2.339100E-06,+144.535189E-06,+26.372423716E-03,-83.925093330E-03
-2.336600E-06,+116.896998E-06,+26.371795576E-03,-83.984766696E-03
-2.334100E-06,+147.424636E-06,+26.371921204E-03,-83.934515440E-03
-2.331600E-06,+205.590465E-06,+26.372800601E-03,-83.870131019E-03
-2.329100E-06,+139.510063E-06,+26.371041807E-03,-84.042869710E-03
-2.326600E-06,+155.967350E-06,+26.371544319E-03,-83.898397350E-03
-2.324100E-06,+132.977400E-06,+26.370916179E-03,-83.851286798E-03
-2.321600E-06,+107.600516E-06,+26.373931254E-03,-83.981625992E-03
-2.319100E-06,+215.891972E-06,+26.371921204E-03,-83.898397350E-03
-2.316600E-06,+174.183430E-06,+26.371418691E-03,-83.989477751E-03
-2.314100E-06,+176.821621E-06,+26.373051857E-03,-83.906249109E-03
-2.311600E-06,+180.339209E-06,+26.370162410E-03,-83.866990315E-03
-2.309100E-06,+207.349259E-06,+26.371544319E-03,-84.072706393E-03
-2.306600E-06,+145.414586E-06,+26.373051857E-03,-83.937656143E-03
-2.304100E-06,+179.459812E-06,+26.372549345E-03,-83.936085792E-03
-2.301600E-06,+138.881923E-06,+26.372926229E-03,-84.038158655E-03
-2.299100E-06,+165.389460E-06,+26.374056882E-03,-83.845005391E-03
-2.296600E-06,+133.354284E-06,+26.375564420E-03,-83.987907399E-03
-2.294100E-06,+140.891973E-06,+26.377197586E-03,-83.871701370E-03
-2.291600E-06,+150.565340E-06,+26.375815676E-03,-83.904678757E-03
-2.289100E-06,+195.540213E-06,+26.376820701E-03,-84.078987800E-03
-2.286600E-06,+162.374385E-06,+26.375815676E-03,-83.940796847E-03
-2.284100E-06,+134.484938E-06,+26.375690048E-03,-83.845005391E-03
-2.281600E-06,+171.796495E-06,+26.374810651E-03,-83.953359661E-03
-2.279100E-06,+190.263832E-06,+26.375438792E-03,-83.923522978E-03
-2.276600E-06,+94.283933E-06,+26.377197586E-03,-83.961211420E-03
-2.274100E-06,+214.007550E-06,+26.377197586E-03,-83.901538053E-03
-2.271600E-06,+178.329158E-06,+26.377700098E-03,-83.854427501E-03
-2.269100E-06,+204.962324E-06,+26.376569445E-03,-84.089980262E-03
-2.266600E-06,+204.459811E-06,+26.376946329E-03,-83.906249109E-03
-2.264100E-06,+86.620617E-06,+26.375313164E-03,-83.865419963E-03
-2.261600E-06,+171.545239E-06,+26.377071958E-03,-83.954930013E-03
-2.259100E-06,+126.444737E-06,+26.375941304E-03,-83.885834536E-03
-2.256600E-06,+106.092978E-06,+26.377323214E-03,-83.980055640E-03
-2.254100E-06,+94.660818E-06,+26.378328239E-03,-83.893686295E-03
-2.251600E-06,+204.836696E-06,+26.377323214E-03,-83.810457652E-03
-2.249100E-06,+191.017600E-06,+26.375438792E-03,-84.074276745E-03
-2.246600E-06,+168.781420E-06,+26.378076983E-03,-83.874842074E-03
-2.244100E-06,+158.605540E-06,+26.376946329E-03,-83.892115943E-03
-2.241600E-06,+135.866847E-06,+26.379082008E-03,-83.959641068E-03
-2.239100E-06,+115.138204E-06,+26.379584520E-03,-83.926663681E-03
-2.236600E-06,+149.434686E-06,+26.381971455E-03,-83.961211420E-03
-2.234100E-06,+154.459812E-06,+26.378705123E-03,-83.921952626E-03
-2.231600E-06,+180.464837E-06,+26.380715174E-03,-83.835583280E-03
-2.229100E-06,+154.082927E-06,+26.380087033E-03,-84.053862172E-03
-2.226600E-06,+141.520114E-06,+26.382599596E-03,-83.942367199E-03
-2.224100E-06,+182.726143E-06,+26.381845827E-03,-83.865419963E-03
-2.221600E-06,+183.856797E-06,+26.381845827E-03,-84.003610917E-03
-2.219100E-06,+185.615590E-06,+26.385363415E-03,-83.914100867E-03
-2.216600E-06,+170.163329E-06,+26.383478993E-03,-84.016173731E-03
-2.214100E-06,+176.570364E-06,+26.384232761E-03,-83.904678757E-03
-2.211600E-06,+118.655792E-06,+26.379710148E-03,-83.860708908E-03
-2.209100E-06,+167.399510E-06,+26.384609646E-03,-84.050721469E-03
-2.206600E-06,+194.660816E-06,+26.382348339E-03,-83.909389812E-03
-2.204100E-06,+175.062827E-06,+26.383478993E-03,-83.929804385E-03
-2.201600E-06,+140.138204E-06,+26.384107133E-03,-84.036588303E-03
-2.199100E-06,+177.198505E-06,+26.382850852E-03,-83.849716446E-03
-2.196600E-06,+173.932173E-06,+26.385363415E-03,-83.995759158E-03
-2.194100E-06,+83.856798E-06,+26.381971455E-03,-83.857568205E-03
-2.191600E-06,+135.866847E-06,+26.385112158E-03,-83.901538053E-03
-2.189100E-06,+124.183430E-06,+26.384107133E-03,-84.099402373E-03
-2.186600E-06,+181.469862E-06,+26.384609646E-03,-83.962781771E-03
-2.184100E-06,+160.615591E-06,+26.383478993E-03,-83.845005391E-03
-2.181600E-06,+186.620616E-06,+26.383478993E-03,-83.947078254E-03
-2.179100E-06,+149.685943E-06,+26.384358390E-03,-83.926663681E-03
-2.176600E-06,+84.359310E-06,+26.385363415E-03,-83.967492827E-03
-2.174100E-06,+171.293983E-06,+26.384107133E-03,-83.904678757E-03
-2.171600E-06,+201.821620E-06,+26.384232761E-03,-83.840294335E-03
-2.169100E-06,+218.655791E-06,+26.386745324E-03,-84.060143579E-03
-2.166600E-06,+198.429661E-06,+26.388881003E-03,-83.885834536E-03
-2.164100E-06,+211.369359E-06,+26.384609646E-03,-83.870131019E-03
-2.161600E-06,+189.635691E-06,+26.387499093E-03,-83.983196344E-03
-2.159100E-06,+167.902023E-06,+26.386996581E-03,-83.914100867E-03
-2.156600E-06,+210.113078E-06,+26.387499093E-03,-83.989477751E-03
-2.154100E-06,+157.726144E-06,+26.389006631E-03,-83.898397350E-03
-2.151600E-06,+169.660817E-06,+26.386117184E-03,-83.813598356E-03
