x-axis,2,3,4
second,Volt,Volt,Volt
-2.436600E-06,+244.158318E-06,+61.344282221E-03,-83.953359661E-03
-2.434100E-06,+190.263846E-06,+61.343402824E-03,-83.903108405E-03
-2.431600E-06,+143.278922E-06,+61.343025939E-03,-83.830872225E-03
-2.429100E-06,+183.479927E-06,+61.343905336E-03,-84.024025489E-03
-2.426600E-06,+193.530178E-06,+61.343779708E-03,-83.904678757E-03
-2.424100E-06,+133.103043E-06,+61.343402824E-03,-83.857568205E-03
-2.421600E-06,+138.379425E-06,+61.344659105E-03,-83.984766696E-03
-2.419100E-06,+137.123143E-06,+61.340890261E-03,-83.898397350E-03
-2.416600E-06,+213.505052E-06,+61.340387748E-03,-84.002040565E-03
-2.414100E-06,+186.118118E-06,+61.340262120E-03,-83.890545591E-03
-2.411600E-06,+165.515103E-06,+61.341015889E-03,-83.832442577E-03
-2.409100E-06,+176.821635E-06,+61.337875186E-03,-84.038158655E-03
-2.406600E-06,+196.545253E-06,+61.340010864E-03,-83.899967702E-03
-2.404100E-06,+253.077916E-06,+61.339633980E-03,-83.920382274E-03
-2.401600E-06,+105.716108E-06,+61.338126442E-03,-84.024025489E-03
-2.399100E-06,+173.932188E-06,+61.338880211E-03,-83.821450115E-03
-2.396600E-06,+112.248772E-06,+61.338377698E-03,-83.969063178E-03
-2.394100E-06,+168.278922E-06,+61.334985738E-03,-83.851286798E-03
-2.391600E-06,+229.459826E-06,+61.333729457E-03,-83.895256646E-03
-2.389100E-06,+202.826660E-06,+61.333603829E-03,-84.075847097E-03
-2.386600E-06,+205.967364E-06,+61.330840010E-03,-83.956500364E-03
-2.384100E-06,+158.982439E-06,+61.334734482E-03,-83.845005391E-03
-2.381600E-06,+180.213595E-06,+61.330965638E-03,-83.943937550E-03
-2.379100E-06,+159.108068E-06,+61.331468150E-03,-83.890545591E-03
-2.376600E-06,+197.927163E-06,+61.331468150E-03,-83.965922475E-03
-2.374100E-06,+145.791485E-06,+61.331593779E-03,-83.910960164E-03
-2.371600E-06,+154.459826E-06,+61.328578703E-03,-83.834012928E-03
-2.369100E-06,+155.716108E-06,+61.328578703E-03,-84.061713931E-03
-2.366600E-06,+209.484951E-06,+61.329081216E-03,-83.904678757E-03
-2.364100E-06,+169.158319E-06,+61.329206844E-03,-83.874842074E-03
-2.361600E-06,+203.706057E-06,+61.328829960E-03,-83.972203882E-03
-2.359100E-06,+172.173394E-06,+61.329332472E-03,-83.907819460E-03
-2.356600E-06,+173.680932E-06,+61.327699306E-03,-83.972203882E-03
-2.354100E-06,+156.721133E-06,+61.327573678E-03,-83.881123481E-03
-2.351600E-06,+175.314098E-06,+61.326568653E-03,-83.802605894E-03
-2.349100E-06,+134.359324E-06,+61.328076191E-03,-84.088409911E-03
-2.346600E-06,+191.017615E-06,+61.328578703E-03,-83.882693832E-03
-2.344100E-06,+204.962338E-06,+61.324935487E-03,-83.909389812E-03
-2.341600E-06,+200.439725E-06,+61.327699306E-03,-83.953359661E-03
-2.339100E-06,+105.967365E-06,+61.326819909E-03,-83.914100867E-03
-2.336600E-06,+120.540229E-06,+61.327824934E-03,-83.983196344E-03
-2.334100E-06,+186.871886E-06,+61.325689256E-03,-83.921952626E-03
-2.331600E-06,+231.595504E-06,+61.326694281E-03,-83.852857149E-03
-2.329100E-06,+139.761334E-06,+61.325312372E-03,-84.033447600E-03
-2.326600E-06,+129.334199E-06,+61.327824934E-03,-83.899967702E-03
-2.324100E-06,+177.826660E-06,+61.325312372E-03,-83.841864687E-03
-2.321600E-06,+183.228670E-06,+61.325438000E-03,-83.962781771E-03
-2.319100E-06,+217.273896E-06,+61.326443025E-03,-83.882693832E-03
-2.316600E-06,+167.525153E-06,+61.326317397E-03,-84.000470213E-03
-2.314100E-06,+106.218621E-06,+61.327448050E-03,-83.896826998E-03
-2.311600E-06,+146.419626E-06,+61.327322422E-03,-83.862279260E-03
-2.309100E-06,+158.856811E-06,+61.324935487E-03,-84.055432524E-03
-2.306600E-06,+154.334198E-06,+61.324307347E-03,-83.914100867E-03
-2.304100E-06,+136.746259E-06,+61.324056090E-03,-83.914100867E-03
-2.301600E-06,+101.193495E-06,+61.322422924E-03,-84.042869710E-03
-2.299100E-06,+119.535204E-06,+61.322422924E-03,-83.845005391E-03
-2.296600E-06,+111.243747E-06,+61.323930462E-03,-83.989477751E-03
-2.294100E-06,+137.248771E-06,+61.323302321E-03,-83.829301873E-03
-2.291600E-06,+168.404550E-06,+61.321794784E-03,-83.870131019E-03
-2.289100E-06,+121.796510E-06,+61.319533477E-03,-84.075847097E-03
-2.286600E-06,+166.520128E-06,+61.323176693E-03,-83.956500364E-03
-2.284100E-06,+111.871887E-06,+61.321543527E-03,-83.838723984E-03
-2.281600E-06,+109.233696E-06,+61.322297296E-03,-83.931374736E-03
-2.279100E-06,+184.359324E-06,+61.323427950E-03,-83.918811923E-03
-2.276600E-06,+143.530178E-06,+61.322548553E-03,-83.981625992E-03
-2.274100E-06,+166.520128E-06,+61.320915387E-03,-83.906249109E-03
-2.271600E-06,+133.982440E-06,+61.318779708E-03,-83.854427501E-03
-2.269100E-06,+178.706057E-06,+61.320287246E-03,-84.074276745E-03
-2.266600E-06,+133.354299E-06,+61.320412874E-03,-83.906249109E-03
-2.264100E-06,+152.701032E-06,+61.320789759E-03,-83.881123481E-03
-2.261600E-06,+106.469877E-06,+61.320412874E-03,-83.969063178E-03
-2.259100E-06,+157.223646E-06,+61.321041015E-03,-83.888975239E-03
-2.256600E-06,+183.479927E-06,+61.317020914E-03,-83.973774234E-03
-2.254100E-06,+144.158319E-06,+61.319030965E-03,-83.887404888E-03
-2.251600E-06,+100.690983E-06,+61.317774683E-03,-83.804176245E-03
-2.249100E-06,+132.726158E-06,+61.316141517E-03,-84.061713931E-03
-2.246600E-06,+94.283948E-06,+61.319030965E-03,-83.882693832E-03
-2.244100E-06,+143.530178E-06,+61.317900311E-03,-83.898397350E-03
-2.241600E-06,+175.942238E-06,+61.318025940E-03,-83.936085792E-03
-2.239100E-06,+163.253796E-06,+61.316392774E-03,-83.904678757E-03
-2.236600E-06,+164.007565E-06,+61.317900311E-03,-83.950218957E-03
-2.234100E-06,+188.002540E-06,+61.316518402E-03,-83.923522978E-03
-2.231600E-06,+115.012591E-06,+61.315639005E-03,-83.849716446E-03
-2.229100E-06,+143.781435E-06,+61.314759608E-03,-84.039729007E-03
-2.226600E-06,+177.198520E-06,+61.314382724E-03,-83.925093330E-03
-2.224100E-06,+76.570380E-06,+61.314633980E-03,-83.851286798E-03
-2.221600E-06,+108.228671E-06,+61.314759608E-03,-83.994188806E-03
-2.219100E-06,+118.781435E-06,+61.315010864E-03,-83.906249109E-03
-2.216600E-06,+66.017616E-06,+61.316644030E-03,-84.016173731E-03
-2.214100E-06,+166.645756E-06,+61.314508352E-03,-83.910960164E-03
-2.211600E-06,+79.962340E-06,+61.314131467E-03,-83.865419963E-03
-2.209100E-06,+185.741233E-06,+61.314633980E-03,-84.038158655E-03
-2.206600E-06,+138.253796E-06,+61.314508352E-03,-83.912530516E-03
-2.204100E-06,+120.917113E-06,+61.310613879E-03,-83.939226495E-03
-2.201600E-06,+130.339224E-06,+61.310739507E-03,-84.038158655E-03
-2.199100E-06,+113.379425E-06,+61.311367648E-03,-83.846575742E-03
-2.196600E-06,+64.133194E-06,+61.308980714E-03,-83.973774234E-03
-2.194100E-06,+57.977415E-06,+61.308352573E-03,-83.838723984E-03
-2.191600E-06,+124.057817E-06,+61.306593779E-03,-83.877982777E-03
-2.189100E-06,+55.841737E-06,+61.309231970E-03,-84.071136042E-03
-2.186600E-06,+90.138219E-06,+61.306342523E-03,-83.937656143E-03
-2.184100E-06,+95.917114E-06,+61.307724432E-03,-83.832442577E-03
-2.181600E-06,+134.610580E-06,+61.307724432E-03,-83.940796847E-03
-2.179100E-06,+65.389476E-06,+61.305086241E-03,-83.904678757E-03
-2.176600E-06,+60.238722E-06,+61.306342523E-03,-83.945507902E-03
-2.174100E-06,+142.650781E-06,+61.305965638E-03,-83.893686295E-03
-2.171600E-06,+74.309074E-06,+61.301066141E-03,-83.821450115E-03
-2.169100E-06,+125.565354E-06,+61.302699307E-03,-84.053862172E-03
-2.166600E-06,+115.138219E-06,+61.304834985E-03,-83.884264184E-03
-2.164100E-06,+123.680932E-06,+61.305337497E-03,-83.865419963E-03
-2.161600E-06,+50.439727E-06,+61.303829960E-03,-83.964352123E-03
-2.159100E-06,+73.806561E-06,+61.301819910E-03,-83.903108405E-03
-2.156600E-06,+75.188471E-06,+61.302699307E-03,-83.991048103E-03
-2.154100E-06,+50.690983E-06,+61.302824935E-03,-83.881123481E-03
-2.151600E-06,+47.173395E-06,+61.302824935E-03,-83.799465190E-03
