x-axis,2,3,4
second,Volt,Volt,Volt
-4.936600E-06,+199.459776E-06,+131.472170431E-03,-83.176349612E-03
-4.931600E-06,+204.610530E-06,+131.472547315E-03,-83.233510415E-03
-4.926600E-06,+218.907012E-06,+131.470788521E-03,-83.324590816E-03
-4.921600E-06,+188.655757E-06,+131.473929225E-03,-83.275909912E-03
-4.916600E-06,+205.891937E-06,+131.473929225E-03,-83.197392325E-03
-4.911600E-06,+263.128118E-06,+131.473929225E-03,-83.217806898E-03
-4.906600E-06,+218.153244E-06,+131.475688019E-03,-83.325533027E-03
-4.901600E-06,+213.404500E-06,+131.477069928E-03,-83.316110917E-03
-4.896600E-06,+282.248720E-06,+131.473552340E-03,-83.169440064E-03
-4.891600E-06,+222.776359E-06,+131.477069928E-03,-83.298837048E-03
-4.886600E-06,+217.851736E-06,+131.477069928E-03,-83.363221469E-03
-4.881600E-06,+244.635655E-06,+131.477069928E-03,-83.213095842E-03
-4.876600E-06,+238.831635E-06,+131.478828722E-03,-83.188598355E-03
-4.871600E-06,+219.208520E-06,+131.475311134E-03,-83.226600867E-03
-4.866600E-06,+230.464801E-06,+131.478828722E-03,-83.353485288E-03
-4.861600E-06,+225.062791E-06,+131.475311134E-03,-83.264603380E-03
-4.856600E-06,+240.590429E-06,+131.472170431E-03,-83.192995340E-03
-4.851600E-06,+256.218570E-06,+131.473929225E-03,-83.183887300E-03
-4.846600E-06,+225.012540E-06,+131.475311134E-03,-83.323648605E-03
-4.841600E-06,+230.238671E-06,+131.475311134E-03,-83.237593330E-03
-4.836600E-06,+182.901988E-06,+131.477069928E-03,-83.187656144E-03
-4.831600E-06,+232.851736E-06,+131.473929225E-03,-83.234452626E-03
-4.826600E-06,+205.138168E-06,+131.475688019E-03,-83.333384786E-03
-4.821600E-06,+189.786410E-06,+131.473929225E-03,-83.264603380E-03
-4.816600E-06,+182.575355E-06,+131.477069928E-03,-83.197392325E-03
-4.811600E-06,+240.464801E-06,+131.475311134E-03,-83.226600867E-03
-4.806600E-06,+167.123093E-06,+131.477069928E-03,-83.342178756E-03
-4.801600E-06,+238.253746E-06,+131.472547315E-03,-83.317053128E-03
-4.796600E-06,+175.188420E-06,+131.473929225E-03,-83.165985290E-03
-4.791600E-06,+220.113043E-06,+131.473929225E-03,-83.302291821E-03
-4.786600E-06,+232.273846E-06,+131.475311134E-03,-83.373585790E-03
-4.781600E-06,+147.927114E-06,+131.475311134E-03,-83.235708908E-03
-4.776600E-06,+203.429626E-06,+131.475688019E-03,-83.195507903E-03
-4.771600E-06,+172.022591E-06,+131.473929225E-03,-83.216864687E-03
-4.766600E-06,+228.580379E-06,+131.473929225E-03,-83.336839560E-03
-4.761600E-06,+233.580379E-06,+131.475311134E-03,-83.248899862E-03
-4.756600E-06,+222.550229E-06,+131.473929225E-03,-83.192053129E-03
-4.751600E-06,+227.173344E-06,+131.473929225E-03,-83.191739059E-03
-4.746600E-06,+213.957264E-06,+131.473929225E-03,-83.330558153E-03
-4.741600E-06,+222.148218E-06,+131.477069928E-03,-83.237593330E-03
-4.736600E-06,+225.339173E-06,+131.475311134E-03,-83.196450114E-03
-4.731600E-06,+225.188419E-06,+131.472170431E-03,-83.234452626E-03
-4.726600E-06,+235.967314E-06,+131.475311134E-03,-83.328987801E-03
-4.721600E-06,+144.359275E-06,+131.478451838E-03,-83.268058153E-03
-4.716600E-06,+134.007516E-06,+131.478828722E-03,-83.220005390E-03
-4.711600E-06,+123.806511E-06,+131.477069928E-03,-83.230055641E-03
-4.706600E-06,+66.520079E-06,+131.480210632E-03,-83.330872223E-03
-4.701600E-06,+54.057768E-06,+131.477069928E-03,-83.319565691E-03
-4.696600E-06,+91.947215E-06,+131.480210632E-03,-83.158133531E-03
-4.691600E-06,+138.228621E-06,+131.478828722E-03,-83.303234032E-03
-4.686600E-06,+117.952240E-06,+131.477069928E-03,-83.373585790E-03
-4.681600E-06,+97.449727E-06,+131.483351335E-03,-83.247957651E-03
-4.676600E-06,+142.273847E-06,+131.475311134E-03,-83.212153631E-03
-4.671600E-06,+150.590430E-06,+131.478451838E-03,-83.216864687E-03
-4.666600E-06,+148.102993E-06,+131.477069928E-03,-83.344691318E-03
-4.661600E-06,+104.007516E-06,+131.473929225E-03,-83.244502877E-03
-4.656600E-06,+153.957264E-06,+131.473929225E-03,-83.192053129E-03
-4.651600E-06,+127.223596E-06,+131.470788521E-03,-83.199590817E-03
-4.646600E-06,+127.751235E-06,+131.464507114E-03,-83.343749107E-03
-4.641600E-06,+196.017565E-06,+131.466265908E-03,-83.253296847E-03
-4.636600E-06,+152.273847E-06,+131.464507114E-03,-83.176349612E-03
-4.631600E-06,+150.540179E-06,+131.464507114E-03,-83.207442576E-03
-4.626600E-06,+157.977365E-06,+131.458225707E-03,-83.313284284E-03
-4.621600E-06,+205.891937E-06,+131.459984501E-03,-83.256751621E-03
-4.616600E-06,+351.469825E-06,+131.456466913E-03,-83.213095842E-03
-4.611600E-06,+292.173343E-06,+131.451944300E-03,-83.237907400E-03
-4.606600E-06,+348.505001E-06,+131.451944300E-03,-83.334326997E-03
-4.601600E-06,+278.027615E-06,+131.450185506E-03,-83.316110917E-03
-4.596600E-06,+317.123092E-06,+131.455461888E-03,-83.161588305E-03
-4.591600E-06,+327.977363E-06,+131.451944300E-03,-83.298837048E-03
-4.586600E-06,+212.776359E-06,+131.453326210E-03,-83.365734032E-03
-4.581600E-06,+273.253746E-06,+131.455085004E-03,-83.251412425E-03
-4.576600E-06,+289.962288E-06,+131.453326210E-03,-83.220005390E-03
-4.571600E-06,+271.821585E-06,+131.456843798E-03,-83.225658656E-03
-4.566600E-06,+279.635655E-06,+131.458225707E-03,-83.336839560E-03
-4.561600E-06,+247.047716E-06,+131.464507114E-03,-83.244502877E-03
-4.556600E-06,+311.168318E-06,+131.464507114E-03,-83.200847099E-03
-4.551600E-06,+274.133143E-06,+131.464507114E-03,-83.195193833E-03
-4.546600E-06,+298.178368E-06,+131.469406612E-03,-83.347203881E-03
-4.541600E-06,+301.419574E-06,+131.473929225E-03,-83.260206395E-03
-4.536600E-06,+257.374349E-06,+131.472170431E-03,-83.168497853E-03
-4.531600E-06,+298.982388E-06,+131.477069928E-03,-83.213409913E-03
-4.526600E-06,+282.901987E-06,+131.480210632E-03,-83.316739057E-03
-4.521600E-06,+272.273846E-06,+131.481592541E-03,-83.264603380E-03
-4.516600E-06,+298.580378E-06,+131.483351335E-03,-83.200847099E-03
-4.511600E-06,+253.907012E-06,+131.488250833E-03,-83.226600867E-03
-4.506600E-06,+258.655756E-06,+131.489632742E-03,-83.318623479E-03
-4.501600E-06,+314.886911E-06,+131.488250833E-03,-83.313598354E-03
-4.496600E-06,+256.846711E-06,+131.492396561E-03,-83.170382275E-03
-4.491600E-06,+240.263796E-06,+131.489632742E-03,-83.306688806E-03
-4.486600E-06,+284.912037E-06,+131.494155355E-03,-83.380495338E-03
-4.481600E-06,+237.248721E-06,+131.494155355E-03,-83.251412425E-03
-4.476600E-06,+233.102992E-06,+131.494532240E-03,-83.207756647E-03
-4.471600E-06,+258.329123E-06,+131.492773446E-03,-83.209955139E-03
-4.466600E-06,+210.087917E-06,+131.495914149E-03,-83.325533027E-03
-4.461600E-06,+262.449726E-06,+131.495914149E-03,-83.233196345E-03
-4.456600E-06,+264.283896E-06,+131.495914149E-03,-83.184201370E-03
-4.451600E-06,+269.635655E-06,+131.495914149E-03,-83.183887300E-03
-4.446600E-06,+226.218570E-06,+131.499054853E-03,-83.347203881E-03
-4.441600E-06,+244.334148E-06,+131.495914149E-03,-83.264603380E-03
-4.436600E-06,+263.530128E-06,+131.495914149E-03,-83.176349612E-03
-4.431600E-06,+217.148219E-06,+131.492773446E-03,-83.218749109E-03
-4.426600E-06,+287.148218E-06,+131.494155355E-03,-83.317681268E-03
-4.421600E-06,+238.605505E-06,+131.495914149E-03,-83.256751621E-03
-4.416600E-06,+216.369324E-06,+131.494532240E-03,-83.212153631E-03
-4.411600E-06,+267.927112E-06,+131.492773446E-03,-83.249213933E-03
-4.406600E-06,+217.374349E-06,+131.495914149E-03,-83.336839560E-03
-4.401600E-06,+214.886912E-06,+131.494532240E-03,-83.327417449E-03
-4.396600E-06,+229.962289E-06,+131.495914149E-03,-83.158133531E-03
-4.391600E-06,+245.314047E-06,+131.494155355E-03,-83.287530515E-03
-4.386600E-06,+241.645706E-06,+131.492773446E-03,-83.346575741E-03
-4.381600E-06,+224.158269E-06,+131.491014652E-03,-83.243560666E-03
-4.376600E-06,+249.309022E-06,+131.489632742E-03,-83.220005390E-03
-4.371600E-06,+239.183394E-06,+131.491391536E-03,-83.232568204E-03
-4.366600E-06,+239.610530E-06,+131.491014652E-03,-83.335897349E-03
