x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-7.12660E-06,+303.05449471E-03,+17.24566601E-03,+310.19552245E-03,-83.49513102E-03
-7.11660E-06,+303.05449471E-03,+16.78875647E-03,+310.19552245E-03,-83.42980438E-03
-7.10660E-06,+303.05449471E-03,+16.49290220E-03,+310.19552245E-03,-83.51680187E-03
-7.09660E-06,+303.05449471E-03,+15.90081678E-03,+310.19552245E-03,-83.38709082E-03
-7.08660E-06,+303.05449471E-03,+15.48385698E-03,+310.19552245E-03,-83.61384961E-03
-7.07660E-06,+303.05449471E-03,+15.51388211E-03,+310.19552245E-03,-83.44048277E-03
-7.06660E-06,+303.05449471E-03,+15.11677156E-03,+310.19552245E-03,-83.42446519E-03
-7.05660E-06,+303.05449471E-03,+15.01840473E-03,+310.19552245E-03,-83.33558328E-03
-7.04660E-06,+303.05449471E-03,+14.72845498E-03,+310.19552245E-03,-83.51334710E-03
-7.03660E-06,+303.05449471E-03,+14.01978665E-03,+310.19552245E-03,-83.38866117E-03
-7.02660E-06,+303.05449471E-03,+13.85295248E-03,+310.19552245E-03,-83.52245514E-03
-7.01660E-06,+303.05449471E-03,+14.07430926E-03,+310.19552245E-03,-83.43765614E-03
-7.00660E-06,+303.05449471E-03,+13.37832937E-03,+310.19552245E-03,-83.49073403E-03
-6.99660E-06,+303.05449471E-03,+13.08549017E-03,+310.19552245E-03,-83.37389986E-03
-6.98660E-06,+303.05449471E-03,+12.61224897E-03,+310.19552245E-03,-83.51648780E-03
-6.97660E-06,+303.05449471E-03,+11.81237461E-03,+310.19552245E-03,-83.40624911E-03
-6.96660E-06,+303.05449471E-03,+11.37443492E-03,+310.19552245E-03,-83.51428931E-03
-6.95660E-06,+303.05449471E-03,+11.27405803E-03,+310.19552245E-03,-83.39525664E-03
-6.94660E-06,+303.05449471E-03,+10.47946005E-03,+310.19552245E-03,-83.49230438E-03
-6.93660E-06,+303.05449471E-03,+10.60119372E-03,+310.19552245E-03,-83.38300790E-03
-6.92660E-06,+303.05449471E-03,+9.69126910E-03,+310.19552245E-03,-83.53124911E-03
-6.91660E-06,+303.05449471E-03,+9.29189725E-03,+310.19552245E-03,-83.42791996E-03
-6.90660E-06,+303.05449471E-03,+8.79265102E-03,+310.19552245E-03,-83.51774408E-03
-6.89660E-06,+303.05449471E-03,+8.81953545E-03,+310.19552245E-03,-83.39148780E-03
-6.88660E-06,+303.05449471E-03,+8.18096761E-03,+310.19552245E-03,-83.50266870E-03
-6.87660E-06,+303.05449471E-03,+7.79679676E-03,+310.19552245E-03,-83.43451544E-03
-6.86660E-06,+303.05449471E-03,+7.67305305E-03,+310.19552245E-03,-83.47722901E-03
-6.85660E-06,+303.05449471E-03,+7.91551535E-03,+310.19552245E-03,-83.40970388E-03
-6.84660E-06,+303.05449471E-03,+7.17682189E-03,+310.19552245E-03,-83.52465363E-03
-6.83660E-06,+303.05449471E-03,+7.12229928E-03,+310.19552245E-03,-83.40781946E-03
-6.82660E-06,+303.05449471E-03,+6.59415858E-03,+310.19552245E-03,-83.49544509E-03
-6.81660E-06,+303.05449471E-03,+6.23084201E-03,+310.19552245E-03,-83.40279433E-03
-6.80660E-06,+303.05449471E-03,+5.97619377E-03,+310.19552245E-03,-83.52119885E-03
-6.79660E-06,+303.05449471E-03,+5.38825407E-03,+310.19552245E-03,-83.39745514E-03
-6.78660E-06,+303.05449471E-03,+5.24780182E-03,+310.19552245E-03,-83.51868629E-03
-6.77660E-06,+303.05449471E-03,+4.77971137E-03,+310.19552245E-03,-83.43577172E-03
-6.76660E-06,+303.05449471E-03,+4.72204805E-03,+310.19552245E-03,-83.51554559E-03
-6.75660E-06,+303.05449471E-03,+4.12631942E-03,+310.19552245E-03,-83.42540740E-03
-6.74660E-06,+303.05449471E-03,+4.23662092E-03,+310.19552245E-03,-83.51334710E-03
-6.73660E-06,+303.05449471E-03,+3.74956063E-03,+310.19552245E-03,-83.44268127E-03
-6.72660E-06,+303.05449471E-03,+3.09667118E-03,+310.19552245E-03,-83.50863604E-03
-6.71660E-06,+303.05449471E-03,+3.01074154E-03,+310.19552245E-03,-83.43859835E-03
-6.70660E-06,+303.05449471E-03,+2.64868124E-03,+310.19552245E-03,-83.47063353E-03
-6.69660E-06,+303.05449471E-03,+2.05169632E-03,+310.19552245E-03,-83.32616117E-03
-6.68660E-06,+303.05606506E-03,+1.65433452E-03,+310.19552245E-03,-83.52748026E-03
-6.67660E-06,+303.05493441E-03,+1.26978678E-03,+310.19552245E-03,-83.45021896E-03
-6.66660E-06,+303.05449471E-03,+1.30697271E-03,+310.19552245E-03,-83.47848529E-03
-6.65660E-06,+303.05449471E-03,+549.56066E-06,+310.19552245E-03,-83.37704056E-03
-6.64660E-06,+303.05449471E-03,+423.05312E-06,+310.19552245E-03,-83.47408830E-03
-6.63660E-06,+303.05449471E-03,+48.17876E-06,+310.19552245E-03,-83.36699031E-03
-6.62660E-06,+303.05449471E-03,-259.61019E-06,+310.19552245E-03,-83.48288227E-03
-6.61660E-06,+303.05449471E-03,-395.03732E-06,+310.19552245E-03,-83.43671393E-03
-6.60660E-06,+303.05449471E-03,-729.20817E-06,+310.19552245E-03,-83.52685212E-03
-6.59660E-06,+303.05449471E-03,-537.24837E-06,+310.19552245E-03,-83.38489232E-03
-6.58660E-06,+303.05449471E-03,-1.39403228E-03,+310.19552245E-03,-83.51617373E-03
-6.57660E-06,+303.05449471E-03,-1.27971068E-03,+310.19552245E-03,-83.43451544E-03
-6.56660E-06,+303.05449471E-03,-1.37883128E-03,+310.19552245E-03,-83.53030689E-03
-6.55660E-06,+303.05562537E-03,-2.13084132E-03,+310.19552245E-03,-83.43797021E-03
-6.54660E-06,+303.05449471E-03,-1.70182123E-03,+310.19552245E-03,-83.53721644E-03
-6.53660E-06,+303.05449471E-03,-2.64365539E-03,+310.19552245E-03,-83.38426418E-03
-6.52660E-06,+303.05449471E-03,-3.08159508E-03,+310.19552245E-03,-83.50643755E-03
-6.51660E-06,+303.05449471E-03,-3.50948452E-03,+310.19552245E-03,-83.46246770E-03
-6.50660E-06,+303.05449471E-03,-4.01739909E-03,+310.19552245E-03,-83.49418880E-03
-6.49660E-06,+303.05449471E-03,-4.44277597E-03,+310.19552245E-03,-83.37044509E-03
-6.48660E-06,+303.05449471E-03,-4.47971064E-03,+310.19552245E-03,-83.53658830E-03
-6.47660E-06,+303.05606506E-03,-5.10056491E-03,+310.19552245E-03,-83.43357323E-03
-6.46660E-06,+303.05449471E-03,-5.32116792E-03,+310.19552245E-03,-83.55480438E-03
-6.45660E-06,+303.05449471E-03,-5.57141917E-03,+310.19552245E-03,-83.44111092E-03
-6.44660E-06,+303.05449471E-03,-5.54277596E-03,+310.19552245E-03,-83.51805815E-03
-6.43660E-06,+303.05449471E-03,-6.02405736E-03,+310.19552245E-03,-83.43357323E-03
-6.42660E-06,+303.05449471E-03,-6.49466037E-03,+310.19552245E-03,-83.49984207E-03
-6.41660E-06,+303.05449471E-03,-6.18134379E-03,+310.19552245E-03,-83.42101041E-03
-6.40660E-06,+303.05606506E-03,-6.52393173E-03,+310.19552245E-03,-83.51994257E-03
-6.39660E-06,+303.05606506E-03,-6.91199705E-03,+310.19552245E-03,-83.38928931E-03
-6.38660E-06,+303.05493441E-03,-7.15873072E-03,+310.19552245E-03,-83.54883704E-03
-6.37660E-06,+303.05449471E-03,-7.34352971E-03,+310.19552245E-03,-83.48068378E-03
-6.36660E-06,+303.05606506E-03,-7.95672066E-03,+310.19552245E-03,-83.50015614E-03
-6.35660E-06,+303.05449471E-03,-7.98033875E-03,+310.19552245E-03,-83.39211594E-03
-6.34660E-06,+303.05449471E-03,-8.88473572E-03,+310.19552245E-03,-83.54820890E-03
-6.33660E-06,+303.05449471E-03,-9.00270054E-03,+310.19552245E-03,-83.38740489E-03
-6.32660E-06,+303.05449471E-03,-9.51099200E-03,+310.19552245E-03,-83.48288227E-03
-6.31660E-06,+303.05449471E-03,-9.86689652E-03,+310.19552245E-03,-83.44770639E-03
-6.30660E-06,+303.05449471E-03,-10.39064023E-03,+310.19552245E-03,-83.49324659E-03
-6.29660E-06,+303.05449471E-03,-10.64352967E-03,+310.19552245E-03,-83.39494257E-03
-6.28660E-06,+303.05449471E-03,-11.36840404E-03,+310.19552245E-03,-83.53784458E-03
-6.27660E-06,+303.05449471E-03,-11.15722313E-03,+310.19552245E-03,-83.45901293E-03
-6.26660E-06,+303.05449471E-03,-11.09604223E-03,+310.19552245E-03,-83.52779433E-03
-6.25660E-06,+303.05449471E-03,-11.64202212E-03,+310.19552245E-03,-83.43797021E-03
-6.24660E-06,+303.05449471E-03,-11.72795177E-03,+310.19552245E-03,-83.54632448E-03
-6.23660E-06,+303.05449471E-03,-11.75998695E-03,+310.19552245E-03,-83.38175162E-03
-6.22660E-06,+303.05449471E-03,-11.92493669E-03,+310.19552245E-03,-83.46843504E-03
-6.21660E-06,+303.05606506E-03,-12.53850453E-03,+310.19552245E-03,-83.42760589E-03
-6.20660E-06,+303.05606506E-03,-12.66589146E-03,+310.19552245E-03,-83.51554559E-03
-6.19660E-06,+303.05606506E-03,-12.67857990E-03,+310.19552245E-03,-83.40405061E-03
-6.18660E-06,+303.05606506E-03,-13.12355477E-03,+310.19552245E-03,-83.57019383E-03
-6.17660E-06,+303.05449471E-03,-13.65634371E-03,+310.19552245E-03,-83.41755564E-03
-6.16660E-06,+303.05449471E-03,-14.26400702E-03,+310.19552245E-03,-83.47157574E-03
-6.15660E-06,+303.05449471E-03,-14.38913265E-03,+310.19552245E-03,-83.40310840E-03
-6.14660E-06,+303.05449471E-03,-14.63410752E-03,+310.19552245E-03,-83.52465363E-03
-6.13660E-06,+303.05606506E-03,-15.00923314E-03,+310.19552245E-03,-83.44487976E-03
-6.12660E-06,+303.05606506E-03,-15.58775073E-03,+310.19552245E-03,-83.56736720E-03
-6.11660E-06,+303.05449471E-03,-15.58825324E-03,+310.19552245E-03,-83.43577172E-03
-6.10660E-06,+303.05449471E-03,-16.01249946E-03,+310.19552245E-03,-83.55606066E-03
-6.09660E-06,+303.05449471E-03,-15.86702208E-03,+310.19552245E-03,-83.41849785E-03
-6.08660E-06,+303.05449471E-03,-16.26325323E-03,+310.19552245E-03,-83.48633705E-03
-6.07660E-06,+303.05606506E-03,-16.14202208E-03,+310.19552245E-03,-83.44236720E-03
-6.06660E-06,+303.05606506E-03,-16.54453463E-03,+310.19552245E-03,-83.47314609E-03
-6.05660E-06,+303.05606506E-03,-16.64478589E-03,+310.19552245E-03,-83.39494257E-03
-6.04660E-06,+303.05449471E-03,-17.20785121E-03,+310.19552245E-03,-83.55857323E-03
-6.03660E-06,+303.05449471E-03,-17.49868035E-03,+310.19552245E-03,-83.44959081E-03
-6.02660E-06,+303.05449471E-03,-17.60621804E-03,+310.19552245E-03,-83.48068378E-03
-6.01660E-06,+303.05449471E-03,-18.41689642E-03,+310.19552245E-03,-83.45807071E-03
-6.00660E-06,+303.05449471E-03,-18.45119291E-03,+310.19552245E-03,-83.53124911E-03
-5.99660E-06,+303.05449471E-03,-18.74038888E-03,+310.19552245E-03,-83.38709082E-03
-5.98660E-06,+303.05449471E-03,-19.16224817E-03,+310.19552245E-03,-83.59029433E-03
-5.97660E-06,+303.05449471E-03,-19.55219792E-03,+310.19552245E-03,-83.44582197E-03
-5.96660E-06,+303.05449471E-03,-19.64101701E-03,+310.19552245E-03,-83.51114860E-03
-5.95660E-06,+303.05606506E-03,-19.95659490E-03,+310.19552245E-03,-83.42666368E-03
-5.94660E-06,+303.05606506E-03,-20.07543912E-03,+310.19552245E-03,-83.52025664E-03
-5.93660E-06,+303.05606506E-03,-20.51187128E-03,+310.19552245E-03,-83.43702800E-03
-5.92660E-06,+303.05606506E-03,-20.92129338E-03,+310.19552245E-03,-83.50423906E-03
-5.91660E-06,+303.05606506E-03,-21.05131851E-03,+310.19552245E-03,-83.42854810E-03
-5.90660E-06,+303.05606506E-03,-21.22832855E-03,+310.19552245E-03,-83.51994257E-03
-5.89660E-06,+303.05606506E-03,-21.26714765E-03,+310.19552245E-03,-83.40499283E-03
-5.88660E-06,+303.05606506E-03,-21.60408232E-03,+310.19552245E-03,-83.52528177E-03
-5.87660E-06,+303.05493441E-03,-21.29101700E-03,+310.19552245E-03,-83.43137473E-03
-5.86660E-06,+303.05449471E-03,-21.90722302E-03,+310.19552245E-03,-83.55920137E-03
-5.85660E-06,+303.05449471E-03,-22.23410744E-03,+310.19552245E-03,-83.42320891E-03
-5.84660E-06,+303.05449471E-03,-22.54315266E-03,+310.19552245E-03,-83.53156318E-03
-5.83660E-06,+303.05449471E-03,-22.40722301E-03,+310.19552245E-03,-83.44362348E-03
-5.82660E-06,+303.05449471E-03,-23.25973557E-03,+310.19552245E-03,-83.50675162E-03
-5.81660E-06,+303.05606506E-03,-23.19001195E-03,+310.19552245E-03,-83.41190237E-03
-5.80660E-06,+303.05606506E-03,-23.52405717E-03,+310.19552245E-03,-83.49732951E-03
-5.79660E-06,+303.05606506E-03,-23.90445918E-03,+310.19552245E-03,-83.43545765E-03
-5.78660E-06,+303.05606506E-03,-24.20709737E-03,+310.19552245E-03,-83.54349785E-03
-5.77660E-06,+303.05606506E-03,-24.79239887E-03,+310.19552245E-03,-83.44550790E-03
-5.76660E-06,+303.05449471E-03,-25.09754962E-03,+310.19552245E-03,-83.57176418E-03
-5.75660E-06,+303.05493441E-03,-25.03812751E-03,+310.19552245E-03,-83.46498026E-03
-5.74660E-06,+303.05449471E-03,-25.55672047E-03,+310.19552245E-03,-83.57207825E-03
-5.73660E-06,+303.05606506E-03,-25.49352951E-03,+310.19552245E-03,-83.40656318E-03
-5.72660E-06,+303.05606506E-03,-25.74340388E-03,+310.19552245E-03,-83.47974157E-03
-5.71660E-06,+303.05606506E-03,-26.40031342E-03,+310.19552245E-03,-83.41535715E-03
-5.70660E-06,+303.05606506E-03,-26.22455966E-03,+310.19552245E-03,-83.49984207E-03
-5.69660E-06,+303.05606506E-03,-26.52393151E-03,+310.19552245E-03,-83.38709082E-03
-5.68660E-06,+303.05606506E-03,-26.55508729E-03,+310.19552245E-03,-83.53658830E-03
-5.67660E-06,+303.05606506E-03,-26.86827824E-03,+310.19552245E-03,-83.45807071E-03
-5.66660E-06,+303.05606506E-03,-27.04001191E-03,+310.19552245E-03,-83.53910086E-03
-5.65660E-06,+303.05606506E-03,-26.99579080E-03,+310.19552245E-03,-83.41504308E-03
-5.64660E-06,+303.05606506E-03,-27.51865512E-03,+310.19552245E-03,-83.50800790E-03
-5.63660E-06,+303.05606506E-03,-27.96312748E-03,+310.19552245E-03,-83.42917624E-03
-5.62660E-06,+303.05606506E-03,-28.42857973E-03,+310.19552245E-03,-83.49293252E-03
-5.61660E-06,+303.05449471E-03,-27.30973552E-03,+310.19552245E-03,-83.43420137E-03
-5.60660E-06,+303.05449471E-03,-21.57041398E-03,+310.19552245E-03,-83.51648780E-03
-5.59660E-06,+303.05449471E-03,-13.95923316E-03,+310.19552245E-03,-83.38049534E-03
-5.58660E-06,+303.05449471E-03,-7.17141916E-03,+310.19552245E-03,-83.54444006E-03
-5.57660E-06,+303.05449471E-03,-814.63531E-06,+310.19552245E-03,-83.44676418E-03
-5.56660E-06,+303.05606506E-03,+5.42242493E-03,+310.19552245E-03,-83.53376167E-03
-5.55660E-06,+303.05606506E-03,+11.12167110E-03,+310.19552245E-03,-83.43137473E-03
-5.54660E-06,+303.05606506E-03,+17.06036450E-03,+310.19552245E-03,-83.53815865E-03
-5.53660E-06,+303.05606506E-03,+22.90006293E-03,+310.19552245E-03,-83.41096016E-03
-5.52660E-06,+303.05606506E-03,+28.42255031E-03,+310.19552245E-03,-83.52685212E-03
-5.51660E-06,+303.05606506E-03,+34.46752512E-03,+310.19552245E-03,-83.44990489E-03
-5.50660E-06,+303.05606506E-03,+34.64327889E-03,+310.19552245E-03,-83.53690237E-03
-5.49660E-06,+303.05606506E-03,+33.12154524E-03,+310.19552245E-03,-83.40750539E-03
-5.48660E-06,+303.05449471E-03,+32.75533921E-03,+310.19552245E-03,-83.52748026E-03
-5.47660E-06,+303.05449471E-03,+32.54981157E-03,+310.19552245E-03,-83.42980438E-03
-5.46660E-06,+303.05449471E-03,+32.03096736E-03,+310.19552245E-03,-83.49418880E-03
-5.45660E-06,+303.05449471E-03,+31.86187188E-03,+310.19552245E-03,-83.44456569E-03
-5.44660E-06,+303.05449471E-03,+31.70785178E-03,+310.19552245E-03,-83.51805815E-03
-5.43660E-06,+303.05449471E-03,+30.72531411E-03,+310.19552245E-03,-83.43231695E-03
-5.42660E-06,+303.05449471E-03,+30.75320355E-03,+310.19552245E-03,-83.53815865E-03
-5.41660E-06,+303.05449471E-03,+30.05345482E-03,+310.19552245E-03,-83.43545765E-03
-5.40660E-06,+303.05449471E-03,+29.63335432E-03,+310.19552245E-03,-83.50423906E-03
-5.39660E-06,+303.05449471E-03,+28.96074126E-03,+310.19552245E-03,-83.42415112E-03
-5.38660E-06,+303.05449471E-03,+28.50634428E-03,+310.19552245E-03,-83.53564609E-03
-5.37660E-06,+303.05449471E-03,+28.13737443E-03,+310.19552245E-03,-83.42101041E-03
-5.36660E-06,+303.05449471E-03,+27.74717343E-03,+310.19552245E-03,-83.51209081E-03
-5.35660E-06,+303.05449471E-03,+27.12782671E-03,+310.19552245E-03,-83.42195262E-03
-5.34660E-06,+303.05449471E-03,+26.73750008E-03,+310.19552245E-03,-83.54726669E-03
-5.33660E-06,+303.05449471E-03,+25.63511315E-03,+310.19552245E-03,-83.40656318E-03
-5.32660E-06,+303.05449471E-03,+25.51564079E-03,+310.19552245E-03,-83.50895011E-03
-5.31660E-06,+303.05449471E-03,+25.59842974E-03,+310.19552245E-03,-83.48508076E-03
-5.30660E-06,+303.05449471E-03,+24.88536442E-03,+310.19552245E-03,-83.51774408E-03
-5.29660E-06,+303.05449471E-03,+24.57380663E-03,+310.19552245E-03,-83.38049534E-03
-5.28660E-06,+303.05449471E-03,+24.18549005E-03,+310.19552245E-03,-83.54004308E-03
-5.27660E-06,+303.05449471E-03,+23.93121870E-03,+310.19552245E-03,-83.47722901E-03
-5.26660E-06,+303.05449471E-03,+23.79026393E-03,+310.19552245E-03,-83.55511845E-03
-5.25660E-06,+303.05449471E-03,+23.25785187E-03,+310.19552245E-03,-83.41755564E-03
-5.24660E-06,+303.05449471E-03,+22.74327901E-03,+310.19552245E-03,-83.55951544E-03
-5.23660E-06,+303.05449471E-03,+22.70483680E-03,+310.19552245E-03,-83.41190237E-03
-5.22660E-06,+303.05449471E-03,+22.23662073E-03,+310.19552245E-03,-83.52339735E-03
-5.21660E-06,+303.05449471E-03,+21.42518858E-03,+310.19552245E-03,-83.47346016E-03
-5.20660E-06,+303.05449471E-03,+21.12179662E-03,+310.19552245E-03,-83.51240488E-03
-5.19660E-06,+303.05449471E-03,+20.53750014E-03,+310.19552245E-03,-83.38300790E-03
-5.18660E-06,+303.05449471E-03,+20.08059060E-03,+310.19552245E-03,-83.52999282E-03
-5.17660E-06,+303.05449471E-03,+19.97744990E-03,+310.19552245E-03,-83.43702800E-03
-5.16660E-06,+303.05449471E-03,+18.59164589E-03,+310.19552245E-03,-83.50769383E-03
-5.15660E-06,+303.05449471E-03,+18.49616851E-03,+310.19552245E-03,-83.40970388E-03
-5.14660E-06,+303.05449471E-03,+18.43373132E-03,+310.19552245E-03,-83.56297021E-03
-5.13660E-06,+303.05449471E-03,+17.99440972E-03,+310.19552245E-03,-83.42791996E-03
-5.12660E-06,+303.05449471E-03,+17.48951023E-03,+310.19552245E-03,-83.48319634E-03
-5.11660E-06,+303.05449471E-03,+17.22619365E-03,+310.19552245E-03,-83.41944006E-03
-5.10660E-06,+303.05449471E-03,+16.82456049E-03,+310.19552245E-03,-83.54255564E-03
-5.09660E-06,+303.05449471E-03,+16.41564089E-03,+310.19552245E-03,-83.38834710E-03
-5.08660E-06,+303.05449471E-03,+16.50797757E-03,+310.19552245E-03,-83.62923905E-03
-5.07660E-06,+303.05449471E-03,+15.88850522E-03,+310.19552245E-03,-83.47879936E-03
-5.06660E-06,+303.05449471E-03,+15.64679668E-03,+310.19552245E-03,-83.47597272E-03
-5.05660E-06,+303.05449471E-03,+15.26840472E-03,+310.19552245E-03,-83.38709082E-03
-5.04660E-06,+303.05449471E-03,+15.12908312E-03,+310.19552245E-03,-83.54381192E-03
-5.03660E-06,+303.05449471E-03,+14.46136956E-03,+310.19552245E-03,-83.40216619E-03
-5.02660E-06,+303.05449471E-03,+14.09679670E-03,+310.19552245E-03,-83.48508076E-03
-5.01660E-06,+303.05449471E-03,+13.80935951E-03,+310.19552245E-03,-83.43765614E-03
-5.00660E-06,+303.05449471E-03,+13.24290223E-03,+310.19552245E-03,-83.51209081E-03
-4.99660E-06,+303.05449471E-03,+13.11086706E-03,+310.19552245E-03,-83.35568378E-03
-4.98660E-06,+303.05449471E-03,+12.30709822E-03,+310.19552245E-03,-83.52748026E-03
-4.97660E-06,+303.05449471E-03,+12.20898265E-03,+310.19552245E-03,-83.45021896E-03
-4.96660E-06,+303.05449471E-03,+11.50081682E-03,+310.19552245E-03,-83.52339735E-03
-4.95660E-06,+303.05449471E-03,+11.11036457E-03,+310.19552245E-03,-83.41410087E-03
-4.94660E-06,+303.05449471E-03,+11.18222386E-03,+310.19552245E-03,-83.55166368E-03
-4.93660E-06,+303.05449471E-03,+10.59415854E-03,+310.19552245E-03,-83.39776921E-03
-4.92660E-06,+303.05449471E-03,+9.88549021E-03,+310.19552245E-03,-83.49858579E-03
-4.91660E-06,+303.05449471E-03,+9.60747514E-03,+310.19552245E-03,-83.45901293E-03
-4.90660E-06,+303.05449471E-03,+9.25923393E-03,+310.19552245E-03,-83.54915112E-03
-4.89660E-06,+303.05449471E-03,+8.70634449E-03,+310.19552245E-03,-83.37955313E-03
-4.88660E-06,+303.05449471E-03,+8.64202288E-03,+310.19552245E-03,-83.54789483E-03
-4.87660E-06,+303.05449471E-03,+7.87493747E-03,+310.19552245E-03,-83.43451544E-03
-4.86660E-06,+303.05449471E-03,+7.88147013E-03,+310.19552245E-03,-83.53690237E-03
-4.85660E-06,+303.05449471E-03,+7.64152038E-03,+310.19552245E-03,-83.44456569E-03
-4.84660E-06,+303.05449471E-03,+6.71300280E-03,+310.19552245E-03,-83.54632448E-03
-4.83660E-06,+303.05449471E-03,+6.53147014E-03,+310.19552245E-03,-83.43608579E-03
-4.82660E-06,+303.05449471E-03,+6.48121889E-03,+310.19552245E-03,-83.52339735E-03
-4.81660E-06,+303.05449471E-03,+6.35508824E-03,+310.19552245E-03,-83.44111092E-03
-4.80660E-06,+303.05449471E-03,+5.82179678E-03,+310.19552245E-03,-83.48633705E-03
-4.79660E-06,+303.05449471E-03,+5.75659578E-03,+310.19552245E-03,-83.43106066E-03
-4.78660E-06,+303.05449471E-03,+5.37305307E-03,+310.19552245E-03,-83.54538227E-03
-4.77660E-06,+303.05449471E-03,+5.22091739E-03,+310.19552245E-03,-83.43325916E-03
-4.76660E-06,+303.05449471E-03,+5.03398272E-03,+310.19552245E-03,-83.52999282E-03
-4.75660E-06,+303.05449471E-03,+4.32594253E-03,+310.19552245E-03,-83.43671393E-03
-4.74660E-06,+303.05449471E-03,+4.14126916E-03,+310.19552245E-03,-83.55731694E-03
-4.73660E-06,+303.05449471E-03,+3.79767620E-03,+310.19552245E-03,-83.43388730E-03
-4.72660E-06,+303.05449471E-03,+3.21677169E-03,+310.19552245E-03,-83.53596016E-03
-4.71660E-06,+303.05449471E-03,+2.55458576E-03,+310.19552245E-03,-83.40185212E-03
-4.70660E-06,+303.05449471E-03,+1.98674657E-03,+310.19552245E-03,-83.52214107E-03
-4.69660E-06,+303.05449471E-03,+1.75144507E-03,+310.19552245E-03,-83.39180187E-03
-4.68660E-06,+303.05449471E-03,+1.23234960E-03,+310.19552245E-03,-83.56108579E-03
-4.67660E-06,+303.05449471E-03,+780.33955E-06,+310.19552245E-03,-83.45147524E-03
-4.66660E-06,+303.05449471E-03,+784.98779E-06,+310.19552245E-03,-83.50895011E-03
-4.65660E-06,+303.05449471E-03,+789.13352E-06,+310.19552245E-03,-83.42320891E-03
-4.64660E-06,+303.05449471E-03,+13.88227E-06,+310.19552245E-03,-83.53156318E-03
-4.63660E-06,+303.05606506E-03,-102.44938E-06,+310.19552245E-03,-83.42791996E-03
-4.62660E-06,+303.05449471E-03,-295.79109E-06,+310.19552245E-03,-83.49513102E-03
-4.61660E-06,+303.05449471E-03,-192.39913E-06,+310.19552245E-03,-83.42289484E-03
-4.60660E-06,+303.05606506E-03,-439.38405E-06,+310.19552245E-03,-83.48853554E-03
-4.59660E-06,+303.05449471E-03,-449.81119E-06,+310.19552245E-03,-83.41410087E-03
-4.58660E-06,+303.05449471E-03,-764.00717E-06,+310.19552245E-03,-83.55229182E-03
-4.57660E-06,+303.05449471E-03,-950.18807E-06,+310.19552245E-03,-83.43106066E-03
-4.56660E-06,+303.05449471E-03,-1.04290164E-03,+310.19552245E-03,-83.51554559E-03
-4.55660E-06,+303.05449471E-03,-1.25069058E-03,+310.19552245E-03,-83.40970388E-03
-4.54660E-06,+303.05449471E-03,-1.75986143E-03,+310.19552245E-03,-83.52590991E-03
-4.53660E-06,+303.05449471E-03,-2.67518805E-03,+310.19552245E-03,-83.43231695E-03
-4.52660E-06,+303.05449471E-03,-2.94943428E-03,+310.19552245E-03,-83.49073403E-03
-4.51660E-06,+303.05449471E-03,-3.32053980E-03,+310.19552245E-03,-83.43200288E-03
-4.50660E-06,+303.05449471E-03,-3.90081618E-03,+310.19552245E-03,-83.53124911E-03
-4.49660E-06,+303.05449471E-03,-4.89177094E-03,+310.19552245E-03,-83.37264358E-03
-4.48660E-06,+303.05449471E-03,-5.24252471E-03,+310.19552245E-03,-83.50863604E-03
-4.47660E-06,+303.05449471E-03,-5.87594178E-03,+310.19552245E-03,-83.44016870E-03
-4.46660E-06,+303.05449471E-03,-5.66890661E-03,+310.19552245E-03,-83.52025664E-03
-4.45660E-06,+303.05449471E-03,-5.91966038E-03,+310.19552245E-03,-83.41912599E-03
-4.44660E-06,+303.05606506E-03,-6.37757494E-03,+310.19552245E-03,-83.47754308E-03
-4.43660E-06,+303.05449471E-03,-6.13938399E-03,+310.19552245E-03,-83.44927674E-03
-4.42660E-06,+303.05449471E-03,-6.67443424E-03,+310.19552245E-03,-83.48194006E-03
-4.41660E-06,+303.05449471E-03,-6.77116791E-03,+310.19552245E-03,-83.44802046E-03
-4.40660E-06,+303.05449471E-03,-7.15885634E-03,+310.19552245E-03,-83.54506820E-03
-4.39660E-06,+303.05449471E-03,-7.09704730E-03,+310.19552245E-03,-83.38960338E-03
-4.38660E-06,+303.05449471E-03,-7.19692167E-03,+310.19552245E-03,-83.52088478E-03
-4.37660E-06,+303.05449471E-03,-7.95043925E-03,+310.19552245E-03,-83.42791996E-03
-4.36660E-06,+303.05449471E-03,-8.19189653E-03,+310.19552245E-03,-83.48508076E-03
-4.35660E-06,+303.05449471E-03,-8.21438397E-03,+310.19552245E-03,-83.44456569E-03
-4.34660E-06,+303.05449471E-03,-8.70797693E-03,+310.19552245E-03,-83.52119885E-03
-4.33660E-06,+303.05449471E-03,-9.09579100E-03,+310.19552245E-03,-83.41786971E-03
-4.32660E-06,+303.05606506E-03,-9.57669551E-03,+310.19552245E-03,-83.49952800E-03
-4.31660E-06,+303.05449471E-03,-9.91651963E-03,+310.19552245E-03,-83.44896267E-03
-4.30660E-06,+303.05449471E-03,-9.94780104E-03,+310.19552245E-03,-83.51209081E-03
-4.29660E-06,+303.05449471E-03,-10.48134375E-03,+310.19552245E-03,-83.38614860E-03
-4.28660E-06,+303.05449471E-03,-11.67317790E-03,+310.19552245E-03,-83.52653805E-03
