x-axis,1,2,3,4
-9.42660E-06,+200.94551339E-03,+10.88611834E-03,+310.19552245E-03,-83.39871142E-03
-9.41660E-06,+200.94551339E-03,+10.53574146E-03,+310.19552245E-03,-83.35003051E-03
-9.40660E-06,+200.94551339E-03,+10.33561583E-03,+310.19552245E-03,-83.40562097E-03
-9.39660E-06,+200.94551339E-03,+9.98297764E-03,+310.19552245E-03,-83.28062097E-03
-9.38660E-06,+200.94551339E-03,+10.09767614E-03,+310.19552245E-03,-83.46372398E-03
-9.37660E-06,+200.94551339E-03,+9.91074146E-03,+310.19552245E-03,-83.36259333E-03
-9.36660E-06,+200.94551339E-03,+9.45207313E-03,+310.19552245E-03,-83.41786971E-03
-9.35660E-06,+200.94551339E-03,+9.27707313E-03,+310.19552245E-03,-83.32773152E-03
-9.34660E-06,+200.94551339E-03,+9.30483695E-03,+310.19552245E-03,-83.42477926E-03
-9.33660E-06,+200.94551339E-03,+8.78435957E-03,+310.19552245E-03,-83.33495514E-03
-9.32660E-06,+200.94551339E-03,+8.64729927E-03,+310.19552245E-03,-83.42823403E-03
-9.31660E-06,+200.94551339E-03,+8.65910831E-03,+310.19552245E-03,-83.35474157E-03
-9.30660E-06,+200.94551339E-03,+8.53486208E-03,+310.19552245E-03,-83.41221644E-03
-9.29660E-06,+200.94551339E-03,+8.18800279E-03,+310.19552245E-03,-83.30291996E-03
-9.28660E-06,+200.94551339E-03,+8.22996259E-03,+310.19552245E-03,-83.45712850E-03
-9.27660E-06,+200.94708375E-03,+7.90006309E-03,+310.19552245E-03,-83.38426418E-03
-9.26660E-06,+200.94865410E-03,+7.80420882E-03,+310.19552245E-03,-83.40153805E-03
-9.25660E-06,+200.95022445E-03,+7.85835455E-03,+310.19552245E-03,-83.31987976E-03
-9.24660E-06,+200.95022445E-03,+7.33737466E-03,+310.19552245E-03,-83.43734207E-03
-9.23660E-06,+200.94865410E-03,+7.21086712E-03,+310.19552245E-03,-83.32678931E-03
-9.22660E-06,+200.94708375E-03,+7.04591737E-03,+310.19552245E-03,-83.41001795E-03
-9.21660E-06,+200.94551339E-03,+6.98209828E-03,+310.19552245E-03,-83.33778177E-03
-9.20660E-06,+200.94551339E-03,+6.82380682E-03,+310.19552245E-03,-83.44393755E-03
-9.19660E-06,+200.94551339E-03,+6.73523899E-03,+310.19552245E-03,-83.30291996E-03
-9.18660E-06,+200.94551339E-03,+6.55257567E-03,+310.19552245E-03,-83.45587222E-03
-9.17660E-06,+200.94551339E-03,+6.40923396E-03,+310.19552245E-03,-83.32898780E-03
-9.16660E-06,+200.94551339E-03,+6.48134452E-03,+310.19552245E-03,-83.45524408E-03
-9.15660E-06,+200.94551339E-03,+6.27003799E-03,+310.19552245E-03,-83.32207825E-03
-9.14660E-06,+200.94551339E-03,+5.89076663E-03,+310.19552245E-03,-83.44864860E-03
-9.13660E-06,+200.94551339E-03,+5.82807819E-03,+310.19552245E-03,-83.30888730E-03
-9.12660E-06,+200.94708375E-03,+5.57292744E-03,+310.19552245E-03,-83.41567122E-03
-9.11660E-06,+200.94708375E-03,+5.43297769E-03,+310.19552245E-03,-83.33778177E-03
-9.10660E-06,+200.94708375E-03,+5.20659579E-03,+310.19552245E-03,-83.46183956E-03
-9.09660E-06,+200.94551339E-03,+5.10571639E-03,+310.19552245E-03,-83.30543252E-03
-9.08660E-06,+200.94551339E-03,+5.06187217E-03,+310.19552245E-03,-83.58464106E-03
-9.07660E-06,+200.94708375E-03,+4.97154554E-03,+310.19552245E-03,-83.36981695E-03
-9.06660E-06,+200.94708375E-03,+4.86940986E-03,+310.19552245E-03,-83.37389986E-03
-9.05660E-06,+200.94708375E-03,+4.65245006E-03,+310.19552245E-03,-83.34437725E-03
-9.04660E-06,+200.94551339E-03,+4.59227418E-03,+310.19552245E-03,-83.47660086E-03
-9.03660E-06,+200.94551339E-03,+4.58059077E-03,+310.19552245E-03,-83.34594760E-03
-9.02660E-06,+200.94664405E-03,+4.36815358E-03,+310.19552245E-03,-83.43702800E-03
-9.01660E-06,+200.94551339E-03,+4.34554052E-03,+310.19552245E-03,-83.32207825E-03
-9.00660E-06,+200.94551339E-03,+4.13649529E-03,+310.19552245E-03,-83.41441494E-03
-8.99660E-06,+200.94551339E-03,+4.01840484E-03,+310.19552245E-03,-83.26931443E-03
-8.98660E-06,+200.94551339E-03,+3.89252545E-03,+310.19552245E-03,-83.46026921E-03
-8.97660E-06,+200.94551339E-03,+3.59629430E-03,+310.19552245E-03,-83.32207825E-03
-8.96660E-06,+200.94551339E-03,+3.52795259E-03,+310.19552245E-03,-83.45932700E-03
-8.95660E-06,+200.94708375E-03,+3.49905812E-03,+310.19552245E-03,-83.29977926E-03
-8.94660E-06,+200.94865410E-03,+3.42807822E-03,+310.19552245E-03,-83.40248026E-03
-8.93660E-06,+200.95022445E-03,+3.06111842E-03,+310.19552245E-03,-83.32145011E-03
-8.92660E-06,+200.95022445E-03,+3.10194757E-03,+310.19552245E-03,-83.43357323E-03
-8.91660E-06,+200.95022445E-03,+2.90018877E-03,+310.19552245E-03,-83.38049534E-03
-8.90660E-06,+200.94865410E-03,+2.80571641E-03,+310.19552245E-03,-83.42697775E-03
-8.89660E-06,+200.94708375E-03,+2.58825410E-03,+310.19552245E-03,-83.28941494E-03
-8.88660E-06,+200.94551339E-03,+2.57594255E-03,+310.19552245E-03,-83.46812097E-03
-8.87660E-06,+200.94551339E-03,+2.45157069E-03,+310.19552245E-03,-83.36604810E-03
-8.86660E-06,+200.94708375E-03,+2.35270134E-03,+310.19552245E-03,-83.47628679E-03
-8.85660E-06,+200.94865410E-03,+2.27946014E-03,+310.19552245E-03,-83.35725413E-03
-8.84660E-06,+200.95022445E-03,+1.76953552E-03,+310.19552245E-03,-83.43828428E-03
-8.83660E-06,+200.95022445E-03,+2.00332949E-03,+310.19552245E-03,-83.35505564E-03
-8.82660E-06,+200.94865410E-03,+1.96036466E-03,+310.19552245E-03,-83.45398780E-03
-8.81660E-06,+200.94551339E-03,+1.72493753E-03,+310.19552245E-03,-83.36039484E-03
-8.80660E-06,+200.94551339E-03,+1.67129432E-03,+310.19552245E-03,-83.45932700E-03
-8.79660E-06,+200.94551339E-03,+1.48297773E-03,+310.19552245E-03,-83.26805815E-03
-8.78660E-06,+200.94708375E-03,+1.35810336E-03,+310.19552245E-03,-83.48539483E-03
-8.77660E-06,+200.94708375E-03,+1.25232447E-03,+310.19552245E-03,-83.32019383E-03
-8.76660E-06,+200.94551339E-03,+970.79181E-06,+310.19552245E-03,-83.45744257E-03
-8.75660E-06,+200.94551339E-03,+1.12832950E-03,+310.19552245E-03,-83.32898780E-03
-8.74660E-06,+200.94551339E-03,+749.81191E-06,+310.19552245E-03,-83.46560840E-03
-8.73660E-06,+200.94551339E-03,+651.94759E-06,+310.19552245E-03,-83.34374911E-03
-8.72660E-06,+200.94708375E-03,+686.62096E-06,+310.19552245E-03,-83.46749282E-03
-8.71660E-06,+200.94708375E-03,+587.87724E-06,+310.19552245E-03,-83.37044509E-03
-8.70660E-06,+200.94865410E-03,+601.06820E-06,+310.19552245E-03,-83.46278177E-03
-8.69660E-06,+200.94865410E-03,+304.46016E-06,+310.19552245E-03,-83.35128680E-03
-8.68660E-06,+200.94865410E-03,+347.92750E-06,+310.19552245E-03,-83.45021896E-03
-8.67660E-06,+200.94708375E-03,+258.60589E-06,+310.19552245E-03,-83.39305815E-03
-8.66660E-06,+200.94708375E-03,-117.65039E-06,+310.19552245E-03,-83.43043252E-03
-8.65660E-06,+200.94708375E-03,-183.60516E-06,+310.19552245E-03,-83.34155061E-03
-8.64660E-06,+200.94708375E-03,-197.67551E-06,+310.19552245E-03,-83.42163855E-03
-8.63660E-06,+200.94708375E-03,-155.46446E-06,+310.19552245E-03,-83.34500539E-03
-8.62660E-06,+200.94708375E-03,-433.60516E-06,+310.19552245E-03,-83.44362348E-03
-8.61660E-06,+200.94708375E-03,-487.75089E-06,+310.19552245E-03,-83.36133705E-03
-8.60660E-06,+200.94708375E-03,-779.33380E-06,+310.19552245E-03,-83.44927674E-03
-8.59660E-06,+200.94708375E-03,-810.23832E-06,+310.19552245E-03,-83.27810840E-03
-8.58660E-06,+200.94708375E-03,-921.54485E-06,+310.19552245E-03,-83.42666368E-03
-8.57660E-06,+200.94708375E-03,-990.64033E-06,+310.19552245E-03,-83.36384961E-03
-8.56660E-06,+200.94551339E-03,-1.14855490E-03,+310.19552245E-03,-83.46183956E-03
-8.55660E-06,+200.94551339E-03,-1.08260013E-03,+310.19552245E-03,-83.33338479E-03
-8.54660E-06,+200.94551339E-03,-1.30973580E-03,+310.19552245E-03,-83.42949031E-03
-8.53660E-06,+200.94551339E-03,-1.66589158E-03,+310.19552245E-03,-83.35725413E-03
-8.52660E-06,+200.94708375E-03,-1.33586646E-03,+310.19552245E-03,-83.42038227E-03
-8.51660E-06,+200.95179480E-03,-1.80847952E-03,+310.19552245E-03,-83.33778177E-03
-8.50660E-06,+200.95336515E-03,-1.64955992E-03,+310.19552245E-03,-83.46183956E-03
-8.49660E-06,+200.95493550E-03,-2.01878102E-03,+310.19552245E-03,-83.27842247E-03
-8.48660E-06,+200.95493550E-03,-1.88461017E-03,+310.19552245E-03,-83.46592247E-03
-8.47660E-06,+200.95336515E-03,-1.92945941E-03,+310.19552245E-03,-83.35725413E-03
-8.46660E-06,+200.95179480E-03,-2.15672072E-03,+310.19552245E-03,-83.46874911E-03
-8.45660E-06,+200.95022445E-03,-1.95433379E-03,+310.19552245E-03,-83.36290740E-03
-8.44660E-06,+200.95022445E-03,-2.25282625E-03,+310.19552245E-03,-83.49701544E-03
-8.43660E-06,+200.95022445E-03,-2.23712273E-03,+310.19552245E-03,-83.34343504E-03
-8.42660E-06,+200.94909380E-03,-2.39239911E-03,+310.19552245E-03,-83.42572147E-03
-8.41660E-06,+200.94865410E-03,-2.53247448E-03,+310.19552245E-03,-83.43137473E-03
-8.40660E-06,+200.94708375E-03,-2.70182122E-03,+310.19552245E-03,-83.43859835E-03
-8.39660E-06,+200.94708375E-03,-2.57732373E-03,+310.19552245E-03,-83.33118629E-03
-8.38660E-06,+200.94708375E-03,-2.92292674E-03,+310.19552245E-03,-83.43200288E-03
-8.37660E-06,+200.94708375E-03,-3.22368051E-03,+310.19552245E-03,-83.31516871E-03
-8.36660E-06,+200.94708375E-03,-3.07883126E-03,+310.19552245E-03,-83.43388730E-03
-8.35660E-06,+200.94708375E-03,-3.13435890E-03,+310.19552245E-03,-83.32553303E-03
-8.34660E-06,+200.94708375E-03,-3.24126845E-03,+310.19552245E-03,-83.45084710E-03
-8.33660E-06,+200.94708375E-03,-3.30131870E-03,+310.19552245E-03,-83.34720388E-03
-8.32660E-06,+200.94708375E-03,-3.48071568E-03,+310.19552245E-03,-83.40436468E-03
-8.31660E-06,+200.94865410E-03,-3.89767547E-03,+310.19552245E-03,-83.32113604E-03
-8.30660E-06,+200.95022445E-03,-3.68925839E-03,+310.19552245E-03,-83.43011845E-03
-8.29660E-06,+200.95292545E-03,-3.93410763E-03,+310.19552245E-03,-83.34908830E-03
-8.28660E-06,+200.95449581E-03,-4.01677095E-03,+310.19552245E-03,-83.49387473E-03
-8.27660E-06,+200.95493550E-03,-4.14478602E-03,+310.19552245E-03,-83.36604810E-03
-8.26660E-06,+200.95493550E-03,-4.04076592E-03,+310.19552245E-03,-83.38740489E-03
-8.25660E-06,+200.95650586E-03,-4.12619306E-03,+310.19552245E-03,-83.34908830E-03
-8.24660E-06,+200.95650586E-03,-4.30006240E-03,+310.19552245E-03,-83.47440237E-03
-8.23660E-06,+200.95807621E-03,-3.92945939E-03,+310.19552245E-03,-83.31359835E-03
-8.22660E-06,+200.95807621E-03,-4.21312773E-03,+310.19552245E-03,-83.43263102E-03
-8.21660E-06,+200.95920686E-03,-4.35119306E-03,+310.19552245E-03,-83.34688981E-03
-8.20660E-06,+200.96121691E-03,-4.43837899E-03,+310.19552245E-03,-83.44393755E-03
-8.19660E-06,+200.96278726E-03,-4.35232371E-03,+310.19552245E-03,-83.29381192E-03
-8.18660E-06,+200.96278726E-03,-4.75144431E-03,+310.19552245E-03,-83.46246770E-03
-8.17660E-06,+200.95964656E-03,-4.86714783E-03,+310.19552245E-03,-83.34594760E-03
-8.16660E-06,+200.95537520E-03,-4.90646943E-03,+310.19552245E-03,-83.41786971E-03
-8.15660E-06,+200.95223450E-03,-5.05182119E-03,+310.19552245E-03,-83.34783202E-03
-8.14660E-06,+200.94909380E-03,-5.16036390E-03,+310.19552245E-03,-83.48539483E-03
-8.13660E-06,+200.94865410E-03,-5.45006239E-03,+310.19552245E-03,-83.32584710E-03
-8.12660E-06,+200.94865410E-03,-5.23574079E-03,+310.19552245E-03,-83.39557071E-03
-8.11660E-06,+200.94865410E-03,-5.43184631E-03,+310.19552245E-03,-83.36918881E-03
-8.10660E-06,+200.94865410E-03,-5.83724832E-03,+310.19552245E-03,-83.46058328E-03
-8.09660E-06,+200.94865410E-03,-5.76513777E-03,+310.19552245E-03,-83.34688981E-03
-8.08660E-06,+200.94821440E-03,-5.77782621E-03,+310.19552245E-03,-83.50486720E-03
-8.07660E-06,+200.94865410E-03,-5.66702219E-03,+310.19552245E-03,-83.34908830E-03
-8.06660E-06,+200.94865410E-03,-5.95081616E-03,+310.19552245E-03,-83.41158830E-03
-8.05660E-06,+200.95022445E-03,-5.91312771E-03,+310.19552245E-03,-83.33903805E-03
-8.04660E-06,+200.95650586E-03,-6.03059002E-03,+310.19552245E-03,-83.42697775E-03
-8.03660E-06,+200.96278726E-03,-6.02531364E-03,+310.19552245E-03,-83.36416368E-03
-8.02660E-06,+200.96705862E-03,-6.32368047E-03,+310.19552245E-03,-83.29129936E-03
-8.01660E-06,+200.96906867E-03,-6.24880610E-03,+310.19552245E-03,-78.32427680E-03
-8.00660E-06,+200.96906867E-03,-6.39076590E-03,+310.19552245E-03,-19.72503120E-03
-7.99660E-06,+200.96749832E-03,-6.19390661E-03,+310.19552245E-03,+55.99104840E-03
-7.98660E-06,+200.96278726E-03,-6.47405736E-03,+310.19552245E-03,+77.45335972E-03
-7.97660E-06,+200.95807621E-03,-6.55709756E-03,+310.19552245E-03,+79.57364865E-03
-7.96660E-06,+200.95336515E-03,-6.62807745E-03,+310.19552245E-03,+79.55323407E-03
-7.95660E-06,+200.95179480E-03,-6.81086640E-03,+310.19552245E-03,+74.74889995E-03
-7.94660E-06,+200.95179480E-03,-6.98561514E-03,+310.19552245E-03,+15.88489305E-03
-7.93660E-06,+200.95336515E-03,-6.98636891E-03,+310.19552245E-03,-59.51209107E-03
-7.92660E-06,+200.95179480E-03,-7.11714780E-03,+310.19552245E-03,-81.20084712E-03
-7.91660E-06,+200.95022445E-03,-7.13033876E-03,+310.19552245E-03,-82.99544509E-03
-7.90660E-06,+200.94865410E-03,-7.38373071E-03,+310.19552245E-03,-83.18671393E-03
-7.89660E-06,+200.95022445E-03,-7.24842921E-03,+310.19552245E-03,-82.92415112E-03
-7.88660E-06,+200.95022445E-03,-7.41086639E-03,+310.19552245E-03,-83.11856067E-03
-7.87660E-06,+200.95179480E-03,-7.63385634E-03,+310.19552245E-03,-83.15876167E-03
-7.86660E-06,+200.95336515E-03,-7.71790156E-03,+310.19552245E-03,-83.36981695E-03
-7.85660E-06,+200.95336515E-03,-7.85986136E-03,+310.19552245E-03,-83.43137473E-03
-7.84660E-06,+200.95449581E-03,-8.08172066E-03,+310.19552245E-03,-83.58558328E-03
-7.83660E-06,+200.95493550E-03,-7.96664528E-03,+310.19552245E-03,-83.45807071E-03
-7.82660E-06,+200.95763651E-03,-8.01275081E-03,+310.19552245E-03,-83.47754308E-03
-7.81660E-06,+200.95807621E-03,-8.17920809E-03,+310.19552245E-03,-83.33903805E-03
-7.80660E-06,+200.96121691E-03,-8.21074075E-03,+310.19552245E-03,-83.33715363E-03
-7.79660E-06,+200.96121691E-03,-8.29855482E-03,+310.19552245E-03,-83.16755564E-03
-7.78660E-06,+200.96234756E-03,-8.25483623E-03,+310.19552245E-03,-83.36950288E-03
-7.77660E-06,+200.96322696E-03,-8.47770055E-03,+310.19552245E-03,-83.35505564E-03
-7.76660E-06,+200.96278726E-03,-8.41752467E-03,+310.19552245E-03,-83.46403805E-03
-7.75660E-06,+200.96322696E-03,-8.49541412E-03,+310.19552245E-03,-83.44550790E-03
-7.74660E-06,+200.96548827E-03,-8.50156990E-03,+310.19552245E-03,-83.52810840E-03
-7.73660E-06,+200.96749832E-03,-8.72857994E-03,+310.19552245E-03,-83.39211594E-03
-7.72660E-06,+200.96906867E-03,-8.99089150E-03,+310.19552245E-03,-83.45493001E-03
-7.71660E-06,+200.96749832E-03,-9.25885632E-03,+310.19552245E-03,-83.30637474E-03
-7.70660E-06,+200.96322696E-03,-8.96576587E-03,+310.19552245E-03,-83.38771896E-03
-7.69660E-06,+200.95964656E-03,-9.03423321E-03,+310.19552245E-03,-83.27245514E-03
-7.68660E-06,+200.95807621E-03,-9.32983622E-03,+310.19552245E-03,-83.49387473E-03
-7.67660E-06,+200.95851591E-03,-9.32920808E-03,+310.19552245E-03,-83.39494257E-03
-7.66660E-06,+200.95964656E-03,-9.28875582E-03,+310.19552245E-03,-83.47754308E-03
-7.65660E-06,+200.96278726E-03,-9.54968546E-03,+310.19552245E-03,-83.37829685E-03
-7.64660E-06,+200.96705862E-03,-9.68272566E-03,+310.19552245E-03,-83.46309584E-03
-7.63660E-06,+200.97063902E-03,-9.57883119E-03,+310.19552245E-03,-83.29098529E-03
-7.62660E-06,+200.97220937E-03,-9.80810255E-03,+310.19552245E-03,-83.39557071E-03
-7.61660E-06,+200.97107872E-03,-8.77669552E-03,+310.19552245E-03,-83.34437725E-03
-7.60660E-06,+200.97019932E-03,-5.66840410E-03,+310.19552245E-03,-83.41692750E-03
-7.59660E-06,+200.96793802E-03,-2.96953478E-03,+310.19552245E-03,-83.35128680E-03
-7.58660E-06,+200.96906867E-03,-425.31370E-06,+310.19552245E-03,-83.43671393E-03
-7.57660E-06,+200.97176968E-03,+1.76162095E-03,+310.19552245E-03,-83.40876167E-03
-7.56660E-06,+200.97491038E-03,+3.84064103E-03,+310.19552245E-03,-83.44833453E-03
-7.55660E-06,+200.97377973E-03,+6.06601789E-03,+310.19552245E-03,-83.33809584E-03
-7.54660E-06,+200.96749832E-03,+8.20207314E-03,+310.19552245E-03,-83.44173906E-03
-7.53660E-06,+200.96592797E-03,+9.80797765E-03,+310.19552245E-03,-83.32145011E-03
-7.52660E-06,+200.96121691E-03,+11.97757561E-03,+310.19552245E-03,-83.41598529E-03
-7.51660E-06,+200.95380485E-03,+13.91036454E-03,+310.19552245E-03,-83.26837222E-03
-7.50660E-06,+200.94865410E-03,+13.20471128E-03,+310.19552245E-03,-83.39776921E-03
-7.49660E-06,+200.94708375E-03,+12.35797762E-03,+310.19552245E-03,-83.28627423E-03
-7.48660E-06,+200.94551339E-03,+11.93649521E-03,+310.19552245E-03,-83.43922649E-03
-7.47660E-06,+200.94551339E-03,+11.79717360E-03,+310.19552245E-03,-83.34123654E-03
-7.46660E-06,+200.94708375E-03,+11.61802788E-03,+310.19552245E-03,-83.43388730E-03
-7.45660E-06,+200.94865410E-03,+11.44503793E-03,+310.19552245E-03,-83.31422649E-03
-7.44660E-06,+200.94865410E-03,+11.03071633E-03,+310.19552245E-03,-83.43985463E-03
-7.43660E-06,+200.94865410E-03,+11.02091733E-03,+310.19552245E-03,-83.25141242E-03
-7.42660E-06,+200.94752344E-03,+10.68549020E-03,+310.19552245E-03,-83.34374911E-03
-7.41660E-06,+200.94708375E-03,+10.58184698E-03,+310.19552245E-03,-83.34688981E-03
-7.40660E-06,+200.94551339E-03,+10.37393241E-03,+310.19552245E-03,-83.44299534E-03
-7.39660E-06,+200.94551339E-03,+10.17179674E-03,+310.19552245E-03,-83.28281946E-03
-7.38660E-06,+200.94551339E-03,+10.08511332E-03,+310.19552245E-03,-83.42666368E-03
-7.37660E-06,+200.94551339E-03,+9.85395754E-03,+310.19552245E-03,-83.32113604E-03
-7.36660E-06,+200.94551339E-03,+9.64930931E-03,+310.19552245E-03,-83.39996770E-03
-7.35660E-06,+200.94551339E-03,+9.48209825E-03,+310.19552245E-03,-83.32678931E-03
-7.34660E-06,+200.94551339E-03,+9.24051534E-03,+310.19552245E-03,-83.41378680E-03
-7.33660E-06,+200.94708375E-03,+9.06614348E-03,+310.19552245E-03,-83.29444006E-03
-7.32660E-06,+200.94708375E-03,+8.93435956E-03,+310.19552245E-03,-83.40436468E-03
-7.31660E-06,+200.94708375E-03,+8.55785203E-03,+310.19552245E-03,-83.31328428E-03
-7.30660E-06,+200.94551339E-03,+8.43335454E-03,+310.19552245E-03,-83.38080941E-03
-7.29660E-06,+200.94551339E-03,+8.26400781E-03,+310.19552245E-03,-83.34688981E-03
-7.28660E-06,+200.94551339E-03,+8.10408319E-03,+310.19552245E-03,-83.44111092E-03
-7.27660E-06,+200.94551339E-03,+7.84943495E-03,+310.19552245E-03,-83.32333453E-03
-7.26660E-06,+200.94551339E-03,+7.89290229E-03,+310.19552245E-03,-83.39243001E-03
-7.25660E-06,+200.94551339E-03,+7.75835455E-03,+310.19552245E-03,-83.33024408E-03
-7.24660E-06,+200.94708375E-03,+7.45219878E-03,+310.19552245E-03,-83.41629936E-03
-7.23660E-06,+200.94708375E-03,+7.42946008E-03,+310.19552245E-03,-83.28407574E-03
-7.22660E-06,+200.94708375E-03,+6.99855557E-03,+310.19552245E-03,-83.37861092E-03
-7.21660E-06,+200.94551339E-03,+7.18611838E-03,+310.19552245E-03,-83.31202800E-03
-7.20660E-06,+200.94551339E-03,+6.87732441E-03,+310.19552245E-03,-83.35945262E-03
-7.19660E-06,+200.94551339E-03,+6.66953547E-03,+310.19552245E-03,-83.29381192E-03
-7.18660E-06,+200.94551339E-03,+6.50194753E-03,+310.19552245E-03,-83.45147524E-03
-7.17660E-06,+200.94551339E-03,+6.32983698E-03,+310.19552245E-03,-83.32459082E-03
-7.16660E-06,+200.94551339E-03,+6.21727417E-03,+310.19552245E-03,-83.39996770E-03
-7.15660E-06,+200.94551339E-03,+6.21739979E-03,+310.19552245E-03,-83.31893755E-03
-7.14660E-06,+200.94551339E-03,+5.87983698E-03,+310.19552245E-03,-83.39588479E-03
-7.13660E-06,+200.94551339E-03,+5.77267618E-03,+310.19552245E-03,-83.28093504E-03
-7.12660E-06,+200.94708375E-03,+5.95684703E-03,+310.19552245E-03,-83.39211594E-03
-7.11660E-06,+200.94865410E-03,+5.66689729E-03,+310.19552245E-03,-83.32804559E-03
-7.10660E-06,+200.94708375E-03,+5.42958573E-03,+310.19552245E-03,-83.37641242E-03
-7.09660E-06,+200.94595309E-03,+5.18762594E-03,+310.19552245E-03,-83.25800790E-03
