x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-8.97660E-06,+303.05449471E-03,+6.21601789E-03,+310.19552245E-03,-83.56454056E-03
-8.96660E-06,+303.05449471E-03,+5.95923397E-03,+310.19552245E-03,-83.61667624E-03
-8.95660E-06,+303.05449471E-03,+5.67292744E-03,+310.19552245E-03,-83.53658830E-03
-8.94660E-06,+303.05449471E-03,+5.53197267E-03,+310.19552245E-03,-83.63237976E-03
-8.93660E-06,+303.05449471E-03,+5.68398271E-03,+310.19552245E-03,-83.56359835E-03
-8.92660E-06,+303.05449471E-03,+5.09930935E-03,+310.19552245E-03,-83.62327172E-03
-8.91660E-06,+303.05449471E-03,+5.02355559E-03,+310.19552245E-03,-83.55794508E-03
-8.90660E-06,+303.05449471E-03,+5.12908322E-03,+310.19552245E-03,-83.65562096E-03
-8.89660E-06,+303.05449471E-03,+4.79629428E-03,+310.19552245E-03,-83.52653805E-03
-8.88660E-06,+303.05449471E-03,+4.42280182E-03,+310.19552245E-03,-83.62735463E-03
-8.87660E-06,+303.05449471E-03,+4.04918374E-03,+310.19552245E-03,-83.54098529E-03
-8.86660E-06,+303.05449471E-03,+3.65571641E-03,+310.19552245E-03,-83.60505564E-03
-8.85660E-06,+303.05449471E-03,+3.67443500E-03,+310.19552245E-03,-83.49952800E-03
-8.84660E-06,+303.05449471E-03,+3.65131942E-03,+310.19552245E-03,-83.65373654E-03
-8.83660E-06,+303.05449471E-03,+3.40056565E-03,+310.19552245E-03,-83.55574659E-03
-8.82660E-06,+303.05449471E-03,+2.90835460E-03,+310.19552245E-03,-83.64808327E-03
-8.81660E-06,+303.05449471E-03,+2.47481190E-03,+310.19552245E-03,-83.52716619E-03
-8.80660E-06,+303.05449471E-03,+2.67104305E-03,+310.19552245E-03,-83.62766870E-03
-8.79660E-06,+303.05449471E-03,+2.02330436E-03,+310.19552245E-03,-83.54192750E-03
-8.78660E-06,+303.05449471E-03,+2.22154557E-03,+310.19552245E-03,-83.68388729E-03
-8.77660E-06,+303.05449471E-03,+1.80270135E-03,+310.19552245E-03,-83.52999282E-03
-8.76660E-06,+303.05449471E-03,+1.92167120E-03,+310.19552245E-03,-83.62452800E-03
-8.75660E-06,+303.05449471E-03,+1.74641994E-03,+310.19552245E-03,-83.57019383E-03
-8.74660E-06,+303.05449471E-03,+1.71551542E-03,+310.19552245E-03,-83.66284458E-03
-8.73660E-06,+303.05449471E-03,+1.44453552E-03,+310.19552245E-03,-83.53533202E-03
-8.72660E-06,+303.05449471E-03,+1.63033954E-03,+310.19552245E-03,-83.65593503E-03
-8.71660E-06,+303.05449471E-03,+1.09252548E-03,+310.19552245E-03,-83.55668880E-03
-8.70660E-06,+303.05449471E-03,+1.20031442E-03,+310.19552245E-03,-83.59751795E-03
-8.69660E-06,+303.05449471E-03,+948.80689E-06,+310.19552245E-03,-83.51837222E-03
-8.68660E-06,+303.05449471E-03,+813.50538E-06,+310.19552245E-03,-83.63960338E-03
-8.67660E-06,+303.05449471E-03,+326.31946E-06,+310.19552245E-03,-83.56139986E-03
-8.66660E-06,+303.05449471E-03,-6.09260E-06,+310.19552245E-03,-83.62013101E-03
-8.65660E-06,+303.05449471E-03,-31.34386E-06,+310.19552245E-03,-83.49481694E-03
-8.64660E-06,+303.05449471E-03,-190.64034E-06,+310.19552245E-03,-83.62798277E-03
-8.63660E-06,+303.05449471E-03,-486.11772E-06,+310.19552245E-03,-83.52559584E-03
-8.62660E-06,+303.05449471E-03,-1.07644435E-03,+310.19552245E-03,-83.62295765E-03
-8.61660E-06,+303.05449471E-03,-1.17091671E-03,+310.19552245E-03,-83.53972900E-03
-8.60660E-06,+303.05449471E-03,-1.30797701E-03,+310.19552245E-03,-83.68168880E-03
-8.59660E-06,+303.05449471E-03,-1.73888153E-03,+310.19552245E-03,-83.51711594E-03
-8.58660E-06,+303.05449471E-03,-2.31375589E-03,+310.19552245E-03,-83.65562096E-03
-8.57660E-06,+303.05449471E-03,-1.61124334E-03,+310.19552245E-03,-83.56673905E-03
-8.56660E-06,+303.05449471E-03,-1.70169560E-03,+310.19552245E-03,-83.65719132E-03
-8.55660E-06,+303.05449471E-03,-2.50961016E-03,+310.19552245E-03,-83.55449031E-03
-8.54660E-06,+303.05449471E-03,-2.08875590E-03,+310.19552245E-03,-83.66190237E-03
-8.53660E-06,+303.05449471E-03,-2.18435891E-03,+310.19552245E-03,-83.53438981E-03
-8.52660E-06,+303.05449471E-03,-2.35320313E-03,+310.19552245E-03,-83.64682699E-03
-8.51660E-06,+303.05449471E-03,-2.49415790E-03,+310.19552245E-03,-83.52528177E-03
-8.50660E-06,+303.05449471E-03,-3.00081619E-03,+310.19552245E-03,-83.63426418E-03
-8.49660E-06,+303.05449471E-03,-3.03435890E-03,+310.19552245E-03,-83.51711594E-03
-8.48660E-06,+303.05449471E-03,-2.70194684E-03,+310.19552245E-03,-83.64211594E-03
-8.47660E-06,+303.05449471E-03,-3.21199709E-03,+310.19552245E-03,-83.55574659E-03
-8.46660E-06,+303.05449471E-03,-3.57971065E-03,+310.19552245E-03,-83.62547021E-03
-8.45660E-06,+303.05449471E-03,-3.62782623E-03,+310.19552245E-03,-83.57459081E-03
-8.44660E-06,+303.05449471E-03,-3.87858000E-03,+310.19552245E-03,-83.63834709E-03
-8.43660E-06,+303.05449471E-03,-4.04013778E-03,+310.19552245E-03,-83.57584709E-03
-8.42660E-06,+303.05449471E-03,-4.31890663E-03,+310.19552245E-03,-83.62201544E-03
-8.41660E-06,+303.05449471E-03,-4.34089155E-03,+310.19552245E-03,-83.55323403E-03
-8.40660E-06,+303.05449471E-03,-4.41375587E-03,+310.19552245E-03,-83.64462850E-03
-8.39660E-06,+303.05449471E-03,-4.99189657E-03,+310.19552245E-03,-83.50737976E-03
-8.38660E-06,+303.05449471E-03,-5.20785134E-03,+310.19552245E-03,-83.61730438E-03
-8.37660E-06,+303.05449471E-03,-5.34918300E-03,+310.19552245E-03,-83.52842247E-03
-8.36660E-06,+303.05449471E-03,-5.62920812E-03,+310.19552245E-03,-83.61102297E-03
-8.35660E-06,+303.05449471E-03,-5.31928350E-03,+310.19552245E-03,-83.54663855E-03
-8.34660E-06,+303.05449471E-03,-5.50860510E-03,+310.19552245E-03,-83.62704056E-03
-8.33660E-06,+303.05449471E-03,-4.98033878E-03,+310.19552245E-03,-83.53564609E-03
-8.32660E-06,+303.05449471E-03,-6.04151967E-03,+310.19552245E-03,-83.62421393E-03
-8.31660E-06,+303.05449471E-03,-6.26300208E-03,+310.19552245E-03,-83.55197775E-03
-8.30660E-06,+303.05449471E-03,-6.23963525E-03,+310.19552245E-03,-83.64023152E-03
-8.29660E-06,+303.05449471E-03,-6.17732369E-03,+310.19552245E-03,-83.50392499E-03
-8.28660E-06,+303.05449471E-03,-6.75182117E-03,+310.19552245E-03,-83.66221644E-03
-8.27660E-06,+303.05449471E-03,-7.08561514E-03,+310.19552245E-03,-83.51523152E-03
-8.26660E-06,+303.05449471E-03,-7.07355484E-03,+310.19552245E-03,-83.62672649E-03
-8.25660E-06,+303.05449471E-03,-7.24013775E-03,+310.19552245E-03,-83.52402549E-03
-8.24660E-06,+303.05449471E-03,-7.53674579E-03,+310.19552245E-03,-83.65028177E-03
-8.23660E-06,+303.05449471E-03,-7.29478599E-03,+310.19552245E-03,-83.51428931E-03
-8.22660E-06,+303.05449471E-03,-7.95156990E-03,+310.19552245E-03,-83.62421393E-03
-8.21660E-06,+303.05449471E-03,-7.81953473E-03,+310.19552245E-03,-83.53658830E-03
-8.20660E-06,+303.05449471E-03,-8.42129352E-03,+310.19552245E-03,-83.60882448E-03
-8.19660E-06,+303.05449471E-03,-8.52782618E-03,+310.19552245E-03,-83.50392499E-03
-8.18660E-06,+303.05449471E-03,-8.65458497E-03,+310.19552245E-03,-83.64337222E-03
-8.17660E-06,+303.05449471E-03,-9.16651964E-03,+310.19552245E-03,-83.56485463E-03
-8.16660E-06,+303.05449471E-03,-8.46124326E-03,+310.19552245E-03,-83.58432699E-03
-8.15660E-06,+303.05449471E-03,-9.25357994E-03,+310.19552245E-03,-83.52748026E-03
-8.14660E-06,+303.05449471E-03,-9.26224828E-03,+310.19552245E-03,-83.64054559E-03
-8.13660E-06,+303.05449471E-03,-9.35546436E-03,+310.19552245E-03,-83.47346016E-03
-8.12660E-06,+303.05449471E-03,-9.12292667E-03,+310.19552245E-03,-83.62766870E-03
-8.11660E-06,+303.05449471E-03,-9.65860506E-03,+310.19552245E-03,-83.59029433E-03
-8.10660E-06,+303.05449471E-03,-9.72229853E-03,+310.19552245E-03,-83.67258076E-03
-8.09660E-06,+303.05449471E-03,-10.08335380E-03,+310.19552245E-03,-83.51052046E-03
-8.08660E-06,+303.05449471E-03,-10.19717289E-03,+310.19552245E-03,-83.66724157E-03
-8.07660E-06,+303.05449471E-03,-10.08385631E-03,+310.19552245E-03,-83.58589735E-03
-8.06660E-06,+303.05449471E-03,-10.66915781E-03,+310.19552245E-03,-83.60788227E-03
-8.05660E-06,+303.05449471E-03,-10.73913269E-03,+310.19552245E-03,-83.50172649E-03
-8.04660E-06,+303.05449471E-03,-10.60885631E-03,+310.19552245E-03,-83.61887473E-03
-8.03660E-06,+303.05449471E-03,-10.78373068E-03,+310.19552245E-03,-83.55040740E-03
-8.02660E-06,+303.05449471E-03,-11.56136886E-03,+310.19552245E-03,-83.49670137E-03
-8.01660E-06,+303.05449471E-03,-11.34604223E-03,+310.19552245E-03,-78.50015619E-03
-8.00660E-06,+303.05449471E-03,-11.62455981E-03,+310.19552245E-03,-19.72471713E-03
-7.99660E-06,+303.05449471E-03,-11.58209750E-03,+310.19552245E-03,+55.95712880E-03
-7.98660E-06,+303.05449471E-03,-11.75332866E-03,+310.19552245E-03,+77.34531952E-03
-7.97660E-06,+303.05449471E-03,-11.61312765E-03,+310.19552245E-03,+79.51648784E-03
-7.96660E-06,+303.05449471E-03,-11.77468544E-03,+310.19552245E-03,+79.41849789E-03
-7.95660E-06,+303.05449471E-03,-11.83310252E-03,+310.19552245E-03,+74.64243011E-03
-7.94660E-06,+303.05449471E-03,-12.20822815E-03,+310.19552245E-03,+15.59877496E-03
-7.93660E-06,+303.05449471E-03,-12.20961006E-03,+310.19552245E-03,-59.80197800E-03
-7.92660E-06,+303.05449471E-03,-12.22380604E-03,+310.19552245E-03,-81.38049536E-03
-7.91660E-06,+303.05449471E-03,-12.29478594E-03,+310.19552245E-03,-83.24230438E-03
-7.90660E-06,+303.05449471E-03,-12.82192161E-03,+310.19552245E-03,-83.41096016E-03
-7.89660E-06,+303.05449471E-03,-12.57732362E-03,+310.19552245E-03,-83.16190238E-03
-7.88660E-06,+303.05449471E-03,-12.74717287E-03,+310.19552245E-03,-83.35411343E-03
-7.87660E-06,+303.05449471E-03,-13.01564020E-03,+310.19552245E-03,-83.35819634E-03
-7.86660E-06,+303.05449471E-03,-12.81978593E-03,+310.19552245E-03,-83.57961594E-03
-7.85660E-06,+303.05449471E-03,-13.24290150E-03,+310.19552245E-03,-83.66692750E-03
-7.84660E-06,+303.05449471E-03,-13.15785125E-03,+310.19552245E-03,-83.79067121E-03
-7.83660E-06,+303.05449471E-03,-13.48737386E-03,+310.19552245E-03,-83.65562096E-03
-7.82660E-06,+303.05449471E-03,-14.08674572E-03,+310.19552245E-03,-83.66912599E-03
-7.81660E-06,+303.05449471E-03,-14.26677084E-03,+310.19552245E-03,-83.52057071E-03
-7.80660E-06,+303.05449471E-03,-14.34428340E-03,+310.19552245E-03,-83.52465363E-03
-7.79660E-06,+303.05449471E-03,-14.95207234E-03,+310.19552245E-03,-83.38834710E-03
-7.78660E-06,+303.05449471E-03,-13.86651959E-03,+310.19552245E-03,-83.54444006E-03
-7.77660E-06,+303.05449471E-03,-14.97757485E-03,+310.19552245E-03,-83.53753051E-03
-7.76660E-06,+303.05449471E-03,-15.06061505E-03,+310.19552245E-03,-83.69048277E-03
-7.75660E-06,+303.05449471E-03,-15.03272561E-03,+310.19552245E-03,-83.61384961E-03
-7.74660E-06,+303.05449471E-03,-14.89177083E-03,+310.19552245E-03,-83.70964106E-03
-7.73660E-06,+303.05449471E-03,-14.99767535E-03,+310.19552245E-03,-83.59720388E-03
-7.72660E-06,+303.05449471E-03,-15.06488641E-03,+310.19552245E-03,-83.63897523E-03
-7.71660E-06,+303.05449471E-03,-15.36350450E-03,+310.19552245E-03,-83.51962850E-03
-7.70660E-06,+303.05449471E-03,-15.65948439E-03,+310.19552245E-03,-83.57270639E-03
-7.69660E-06,+303.05449471E-03,-15.17744922E-03,+310.19552245E-03,-83.44896267E-03
-7.68660E-06,+303.05449471E-03,-15.56124319E-03,+310.19552245E-03,-83.62295765E-03
-7.67660E-06,+303.05449471E-03,-15.80684620E-03,+310.19552245E-03,-83.53753051E-03
-7.66660E-06,+303.05449471E-03,-16.00697183E-03,+310.19552245E-03,-83.63897523E-03
-7.65660E-06,+303.05449471E-03,-16.32744921E-03,+310.19552245E-03,-83.58589735E-03
-7.64660E-06,+303.05449471E-03,-16.63900700E-03,+310.19552245E-03,-83.71435212E-03
-7.63660E-06,+303.05449471E-03,-16.47971051E-03,+310.19552245E-03,-83.52402549E-03
-7.62660E-06,+303.05449471E-03,-16.89654468E-03,+310.19552245E-03,-83.60411343E-03
-7.61660E-06,+303.05449471E-03,-14.92405727E-03,+310.19552245E-03,-83.52967875E-03
-7.60660E-06,+303.05449471E-03,-10.27619299E-03,+310.19552245E-03,-83.57930187E-03
-7.59660E-06,+303.05449471E-03,-5.76903224E-03,+310.19552245E-03,-83.46812097E-03
-7.58660E-06,+303.05449471E-03,-2.26777599E-03,+310.19552245E-03,-83.60819634E-03
-7.57660E-06,+303.05449471E-03,+1.63787723E-03,+310.19552245E-03,-83.55794508E-03
-7.56660E-06,+303.05449471E-03,+5.28297769E-03,+310.19552245E-03,-83.62327172E-03
-7.55660E-06,+303.05449471E-03,+9.36978670E-03,+310.19552245E-03,-83.55888730E-03
-7.54660E-06,+303.05449471E-03,+11.75094245E-03,+310.19552245E-03,-83.63457825E-03
-7.53660E-06,+303.05449471E-03,+16.37292732E-03,+310.19552245E-03,-83.52779433E-03
-7.52660E-06,+303.05449471E-03,+19.01840468E-03,+310.19552245E-03,-83.57616117E-03
-7.51660E-06,+303.05449471E-03,+21.81149511E-03,+310.19552245E-03,-83.53313353E-03
-7.50660E-06,+303.05449471E-03,+21.95546495E-03,+310.19552245E-03,-83.66378679E-03
-7.49660E-06,+303.05449471E-03,+21.10885692E-03,+310.19552245E-03,-83.50047021E-03
-7.48660E-06,+303.05449471E-03,+20.75986195E-03,+310.19552245E-03,-83.67697775E-03
-7.47660E-06,+303.05449471E-03,+20.09604286E-03,+310.19552245E-03,-83.56673905E-03
-7.46660E-06,+303.05449471E-03,+20.27556547E-03,+310.19552245E-03,-83.64714106E-03
-7.45660E-06,+303.05449471E-03,+19.45760066E-03,+310.19552245E-03,-83.52748026E-03
-7.44660E-06,+303.05449471E-03,+19.71036447E-03,+310.19552245E-03,-83.63363604E-03
-7.43660E-06,+303.05449471E-03,+19.12054036E-03,+310.19552245E-03,-83.49827172E-03
-7.42660E-06,+303.05449471E-03,+18.41061574E-03,+310.19552245E-03,-83.62766870E-03
-7.41660E-06,+303.05449471E-03,+17.89641977E-03,+310.19552245E-03,-83.53407574E-03
-7.40660E-06,+303.05449471E-03,+18.50810318E-03,+310.19552245E-03,-83.59092247E-03
-7.39660E-06,+303.05449471E-03,+17.63586701E-03,+310.19552245E-03,-83.50392499E-03
-7.38660E-06,+303.05449471E-03,+17.43561575E-03,+310.19552245E-03,-83.63897523E-03
-7.37660E-06,+303.05449471E-03,+17.04265094E-03,+310.19552245E-03,-83.53313353E-03
-7.36660E-06,+303.05449471E-03,+17.00483687E-03,+310.19552245E-03,-83.58840991E-03
-7.35660E-06,+303.05449471E-03,+16.09993738E-03,+310.19552245E-03,-83.50298277E-03
-7.34660E-06,+303.05449471E-03,+16.72468611E-03,+310.19552245E-03,-83.58998026E-03
-7.33660E-06,+303.05449471E-03,+15.98825396E-03,+310.19552245E-03,-83.55480438E-03
-7.32660E-06,+303.05449471E-03,+15.29114342E-03,+310.19552245E-03,-83.60191493E-03
-7.31660E-06,+303.05449471E-03,+15.13712332E-03,+310.19552245E-03,-83.52873654E-03
-7.30660E-06,+303.05449471E-03,+15.06878161E-03,+310.19552245E-03,-83.57710338E-03
-7.29660E-06,+303.05449471E-03,+14.69466101E-03,+310.19552245E-03,-83.46780689E-03
-7.28660E-06,+303.05449471E-03,+14.44302785E-03,+310.19552245E-03,-83.61730438E-03
-7.27660E-06,+303.05449471E-03,+14.17858061E-03,+310.19552245E-03,-83.52779433E-03
-7.26660E-06,+303.05449471E-03,+13.57242484E-03,+310.19552245E-03,-83.60442750E-03
-7.25660E-06,+303.05449471E-03,+13.42204796E-03,+310.19552245E-03,-83.57239232E-03
-7.24660E-06,+303.05449471E-03,+13.13486203E-03,+310.19552245E-03,-83.60913855E-03
-7.23660E-06,+303.05449471E-03,+12.78008817E-03,+310.19552245E-03,-83.54444006E-03
-7.22660E-06,+303.05449471E-03,+12.78335450E-03,+310.19552245E-03,-83.59092247E-03
-7.21660E-06,+303.05449471E-03,+11.85533943E-03,+310.19552245E-03,-83.53093504E-03
-7.20660E-06,+303.05449471E-03,+11.91300275E-03,+310.19552245E-03,-83.62892498E-03
-7.19660E-06,+303.05449471E-03,+11.68435954E-03,+310.19552245E-03,-83.48036971E-03
-7.18660E-06,+303.05449471E-03,+12.06765099E-03,+310.19552245E-03,-83.61856066E-03
-7.17660E-06,+303.05449471E-03,+11.34026406E-03,+310.19552245E-03,-83.51523152E-03
-7.16660E-06,+303.05449471E-03,+10.95910829E-03,+310.19552245E-03,-83.65499282E-03
-7.15660E-06,+303.05449471E-03,+10.52770126E-03,+310.19552245E-03,-83.51209081E-03
-7.14660E-06,+303.05449471E-03,+10.45232437E-03,+310.19552245E-03,-83.62107323E-03
-7.13660E-06,+303.05449471E-03,+10.51991231E-03,+310.19552245E-03,-83.51868629E-03
-7.12660E-06,+303.05449471E-03,+10.23574146E-03,+310.19552245E-03,-83.57961594E-03
-7.11660E-06,+303.05449471E-03,+10.33348015E-03,+310.19552245E-03,-83.51962850E-03
