Acquired on 3/9/2002 at 01:48:13
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.146018
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.146018
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1546.932544	193798.016092	-18.460149	1657.882756	5408.716605	33.563355	126.193707	0.726509	0.220494	0.058027	0.104243	0.059946	0.103363	0.027310	-1.521175	2.614682	1.154865	0.029035	0.000000	1548.675398	-15.451760	-49.015116	57734.815965	0.756178	0.465170
   1546.935094	193797.696574	-18.605418	1671.677439	-370.794923	33.609911	135.044552	0.768687	0.187521	0.056986	0.102879	0.059582	0.100955	-0.104921	-1.647713	2.468350	0.998767	0.030564	0.000000	1548.774422	-15.597009	-49.206920	44224.502887	0.765347	0.466855
   1546.937645	193797.377057	-18.799322	1670.731741	10982.416829	41.922308	373.507264	0.812764	0.151437	0.055854	0.100821	0.057020	0.099163	-0.509450	-2.007744	2.107055	0.612544	0.032092	0.000000	1549.092847	-15.789301	-57.711609	335140.908351	0.774278	0.468383
   1546.940195	193797.057539	-18.868767	1698.742075	2766.571373	46.502410	252.095223	0.800608	0.054110	0.056504	0.099322	0.056993	0.098210	-0.790658	-2.276336	1.849226	0.354385	0.033620	0.000000	1549.923278	-15.858564	-62.360974	173853.367081	0.782216	0.470969
   1546.942746	193796.738022	-18.983015	1705.798158	5827.799064	43.894846	75.101510	0.774285	-0.062393	0.055620	0.098211	0.056372	0.096749	-0.704230	-2.196399	1.922613	0.422334	0.035148	0.000000	1549.438351	-15.972893	-59.867738	94153.648762	0.789065	0.474872
   1546.945296	193796.418504	-19.111797	1720.661888	4629.543813	46.670947	895.428425	0.718123	-0.213747	0.055830	0.096199	0.054940	0.095651	-1.605029	-3.088593	1.022834	-0.479490	0.036676	0.000000	1549.215468	-16.101590	-62.772537	776086.986205	0.794899	0.480055
   1546.947847	193796.098987	-19.207120	1732.469522	1250.023539	41.278247	65.045421	0.638256	-0.393815	0.055198	0.095103	0.053823	0.094961	-1.672683	3.130848	0.962363	-0.549485	0.038205	0.000000	1549.169704	-16.197144	-57.475390	413729.827686	0.799746	0.486569
   1546.950397	193795.779469	-19.207553	1735.657712	-2124.627723	40.365084	53.461970	0.551988	-0.585294	0.056019	0.094503	0.054689	0.094571	-1.661484	-3.115460	0.965259	-0.525076	0.039733	0.000000	1549.375888	-16.197652	-56.562736	37034.906483	0.803733	0.494250
   1546.952948	193795.459951	-19.326488	1730.238822	-6534.704470	39.301027	243.531690	0.476599	-0.770904	0.055637	0.093013	0.053538	0.093498	-1.881504	2.925043	0.727774	-0.772670	0.041261	0.000000	1549.526162	-16.316698	-55.617725	170977.169923	0.806903	0.503106
   1546.955498	193795.140434	-19.320230	1713.571918	-9263.277129	36.996724	264.926552	0.434670	-0.928064	0.056133	0.092312	0.053604	0.094037	-2.138925	2.660823	0.447955	-1.033429	0.042789	0.000000	1550.271421	-16.310797	-53.307521	66011.199133	0.809221	0.513346
