Acquired on 3/11/2002 at 02:07:53
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.738680	193572.009213	-30.250092	1659.903520	3448.631546	23.784458	27.244899	-0.559395	0.684422	0.016510	0.025958	0.015297	0.026603	-1.509803	-3.062987	1.278802	-0.548415	0.058071	0.000000	1550.009813	-27.257924	-51.042381	94496.935410	2.140435	2.291646
   1548.741236	193571.689695	-30.300676	1668.719647	-2961.166186	23.712498	216.926176	-0.592854	0.835688	0.016813	0.024700	0.015150	0.027275	-1.676460	3.039807	1.012789	-0.764493	0.061127	0.000000	1549.741426	-27.308809	-51.021308	187091.133351	2.131580	2.298344
   1548.743793	193571.370177	-30.468848	1661.149658	611.399210	23.415111	134.206713	-0.611115	1.014467	0.016371	0.023308	0.014874	0.027619	-1.789833	2.857708	0.869341	-0.914252	0.064184	0.000000	1549.750253	-27.478285	-50.893396	50811.145826	2.122446	2.307108
   1548.746349	193571.050660	-30.616071	1662.712657	6486.760772	23.901880	72.112904	-0.632514	1.202423	0.015776	0.022881	0.014420	0.027480	-1.858351	2.764904	0.781515	-0.978792	0.067240	0.000000	1549.903677	-27.623420	-51.525301	57143.918899	2.113106	2.310655
   1548.748906	193570.731142	-30.682999	1679.295662	1627.165218	24.182835	234.327240	-0.687205	1.369403	0.015738	0.021624	0.015235	0.027597	-2.025080	2.544537	0.509388	-1.182976	0.070296	0.000000	1549.984854	-27.689245	-51.872080	115427.485692	2.103818	2.309558
   1548.751462	193570.411625	-30.726431	1683.455423	11392.494826	22.725930	108.548149	-0.750247	1.540346	0.015099	0.021143	0.014674	0.028313	-2.131272	2.396848	0.383730	-1.269562	0.073353	0.000000	1550.102608	-27.739254	-50.465183	96699.903768	2.138683	2.304352
   1548.754018	193570.092107	-31.052973	1712.579828	15953.855951	23.333658	158.327367	-0.871759	1.665134	0.014335	0.020339	0.014792	0.027045	-2.272552	2.219477	0.209496	-1.401200	0.076409	0.000000	1550.067484	-28.062783	-51.396441	135889.176177	2.177722	2.295392
   1548.756575	193569.772590	-31.267874	1753.365283	17238.412705	24.322907	238.064382	-1.075152	1.720357	0.012985	0.019707	0.015325	0.026492	-2.491362	1.944370	-0.019474	-1.617684	0.079466	0.000000	1550.123237	-28.273595	-52.596502	72247.751791	2.217508	2.283293
   1548.759131	193569.453072	-31.612259	1797.434807	14764.643297	22.851913	176.966646	-1.367017	1.699422	0.011490	0.019209	0.014927	0.025611	-2.707186	1.681099	-0.205683	-1.759635	0.082522	0.000000	1550.298123	-28.624422	-51.476335	118376.600926	2.257830	2.268517
   1548.761688	193569.133554	-32.015358	1835.180333	18828.676889	22.908818	270.445654	-1.734661	1.615024	0.010143	0.018850	0.014823	0.024074	-2.938263	1.356812	-0.343372	-2.015168	0.085578	0.000000	1550.526566	-29.027230	-51.936048	94724.889501	2.298611	2.251434
   1548.764244	193568.814037	-32.469289	1883.315640	19509.260735	24.916155	98.195244	-2.198940	1.446305	0.009656	0.018302	0.013760	0.022696	-3.070672	1.240452	-0.318076	-2.054836	0.088635	0.000000	1549.865287	-29.472968	-54.389122	91836.323190	2.339106	2.232693
   1548.766801	193568.494519	-32.809777	1933.191018	25097.349143	24.951450	181.071755	-2.763348	1.189772	0.009265	0.017590	0.013636	0.021588	3.086168	1.071303	-0.336326	-2.151972	0.091691	0.000000	1549.731049	-29.813343	-54.764793	44555.603323	2.379428	2.212543
   1548.769357	193568.175002	-32.701659	1997.352542	1542.409807	34.482970	57.136832	-3.456566	0.816744	0.009313	0.017165	0.012927	0.022917	-3.062041	1.113961	-0.015795	-2.038372	0.094747	0.000000	1550.055522	-29.692906	-64.175876	68947.515247	2.419007	2.227421
   1548.771914	193567.855484	-31.650872	2001.295735	-4331.583549	22.728262	412.844307	-4.157701	0.448115	0.010606	0.019278	0.012634	0.026904	-2.509677	1.408140	0.418190	-1.603547	0.097804	0.000000	1550.081019	-28.663682	-51.391944	256290.306858	2.457517	2.263687
   1548.774470	193567.535967	-29.588243	1990.221942	-2173.711817	19.733379	102.836061	-4.836604	0.114033	0.012851	0.025420	0.015397	0.033919	-2.585315	1.190525	0.303289	-1.665176	0.100860	0.000000	1550.066862	-26.623878	-46.357257	175716.408050	2.495479	2.298048
   1548.777027	193567.216449	-26.908041	1984.664780	-2895.539668	18.779347	32.138757	-5.504350	-0.196578	0.016477	0.034245	0.021088	0.046766	-2.598324	1.135254	0.221348	-1.700790	0.103916	0.000000	1550.021744	-23.954888	-42.734235	41429.631044	2.533234	2.331091
   1548.779583	193566.896931	-23.985920	1977.262218	-14630.143769	20.003496	37.543235	-6.157235	-0.480013	0.023849	0.045030	0.033314	0.065435	-2.661226	1.257752	0.126443	-1.716693	0.106973	0.000000	1549.996533	-21.018799	-41.022295	23745.369958	2.571182	2.363481
   1548.782140	193566.577414	-21.453843	1939.859550	-22417.781328	22.483189	26.213602	-6.735031	-0.676044	0.037709	0.056412	0.050213	0.084762	-2.549867	1.569409	0.175492	-1.652702	0.110029	0.000000	1550.122375	-18.467991	-40.951180	6778.741725	2.608892	2.394730
   1548.784697	193566.257896	-19.900299	1882.547222	-20788.506351	25.489176	74.229808	-7.197768	-0.744699	0.050562	0.066599	0.063441	0.097199	-2.375223	1.894645	0.269483	-1.559809	0.113086	0.000000	1550.031509	-16.902252	-42.391428	24315.138082	2.646415	2.425030
   1548.787253	193565.938379	-19.947979	1829.400052	-24807.975678	29.910409	215.577334	-7.553807	-0.694343	0.053177	0.067682	0.064260	0.093290	-2.114958	2.294133	0.496782	-1.332560	0.116142	0.000000	1549.844604	-16.942111	-46.852520	71051.433710	2.684030	2.454901
   1548.789810	193565.618861	-21.250685	1765.976638	-22036.740037	29.836432	439.800906	-7.782517	-0.504343	0.047313	0.061247	0.053819	0.078162	-1.697482	2.829330	0.938722	-0.894254	0.119198	0.000000	1549.538677	-18.244893	-48.081324	133326.267178	2.721059	2.483424
   1548.792366	193565.299344	-23.012131	1709.637906	-20877.454429	26.838248	203.237730	-7.898123	-0.188923	0.039680	0.052862	0.041884	0.062230	-1.548725	3.080593	1.117250	-0.697341	0.122255	0.000000	1549.577224	-20.010816	-46.849064	162188.748838	2.771108	2.490708
   1548.794923	193564.979826	-24.735214	1656.262806	-10272.601278	25.603847	78.151228	-7.906574	0.245967	0.033185	0.045248	0.032581	0.050120	-1.570361	3.115641	1.127144	-0.659721	0.125311	0.000000	1549.848095	-21.736849	-47.340695	63421.120398	2.815091	2.491410
   1548.797479	193564.660309	-25.890347	1629.999886	-6307.828058	25.168045	95.609073	-7.862299	0.745897	0.028559	0.039965	0.027141	0.044752	-1.669351	3.026291	1.026440	-0.737180	0.128367	0.000000	1549.779977	-22.893239	-48.061284	64777.952059	2.855616	2.482838
   1548.800036	193564.340791	-26.669070	1613.873247	-3261.958114	24.509016	111.940427	-7.785649	1.290518	0.026082	0.035824	0.024473	0.041760	-1.762423	2.910487	0.895656	-0.859709	0.131424	0.000000	1549.778308	-23.674121	-48.183136	111067.915468	2.889433	2.463317
   1548.802593	193564.021273	-27.227470	1605.533673	13193.031766	23.659544	140.118747	-7.692256	1.864196	0.024769	0.033584	0.022082	0.039470	-1.881290	2.765825	0.727384	-0.995964	0.134480	0.000000	1549.725829	-24.235830	-47.895373	140090.054797	2.917719	2.430638
   1548.805149	193563.701756	-27.685941	1639.263297	6807.594287	22.432411	96.523149	-7.666579	2.382474	0.023249	0.030383	0.021209	0.038653	-1.962079	2.666103	0.616514	-1.078551	0.137536	0.000000	1549.796672	-24.700376	-47.132787	86887.193588	2.939271	2.385778
   1548.807706	193563.382238	-28.226621	1656.667815	6901.737096	21.843691	134.626466	-7.675842	2.878126	0.021766	0.027369	0.020584	0.036906	-2.043765	2.518855	0.477334	-1.199616	0.140593	0.000000	1549.851654	-25.244635	-47.088326	35002.449661	2.953910	2.361525
   1548.810263	193563.062721	-28.440652	1674.313079	10127.906372	21.403070	150.125416	-7.720531	3.350669	0.021089	0.026596	0.020289	0.036059	-2.154196	2.350592	0.286386	-1.337586	0.143649	0.000000	1549.905007	-25.461678	-46.864748	58296.699783	2.961903	2.278704
   1548.812819	193562.743203	-28.644336	1700.206586	905.462915	20.848020	69.604825	-7.817202	3.783543	0.020586	0.025322	0.020420	0.035366	-2.211220	2.254522	0.236405	-1.375062	0.146706	0.000000	1550.016527	-25.669616	-46.517636	77720.601673	2.961626	2.211487
   1548.815376	193562.423686	-29.072408	1702.521545	2278.436960	21.597635	91.657336	-7.918521	4.224085	0.018683	0.024349	0.019749	0.033827	-2.304653	2.131601	0.136315	-1.459783	0.149762	0.000000	1549.855832	-26.092067	-47.689701	34381.979211	2.953223	2.118992
   1548.817933	193562.104168	-29.349292	1708.346748	-3276.584747	22.120528	134.281288	-8.031535	4.665247	0.017063	0.023457	0.019898	0.032954	-2.437403	1.957829	0.012007	-1.575002	0.152818	0.000000	1549.821705	-26.365563	-48.486091	27605.668170	2.935850	2.024309
   1548.820489	193561.784650	-29.526381	1699.969586	-814.057565	20.691325	46.062624	-8.127731	5.135542	0.016975	0.023212	0.019692	0.031870	-2.484326	1.833936	-0.036167	-1.624400	0.155875	0.000000	1550.014924	-26.552963	-47.244288	52353.025154	2.909473	1.932622
   1548.823046	193561.465133	-29.732422	1697.888299	13645.684396	20.900464	145.478645	-8.219748	5.622330	0.016046	0.023305	0.019935	0.030481	-2.632757	1.688430	-0.190199	-1.753850	0.158931	0.000000	1549.819764	-26.757277	-47.657741	78880.075578	2.874873	1.839123
   1548.825603	193561.145615	-29.898132	1732.776107	-43.724503	22.368652	194.536602	-8.381806	6.051393	0.014847	0.024024	0.019865	0.029245	-2.885091	1.463682	-0.334766	-1.940649	0.161987	0.000000	1550.122151	-26.912932	-49.281583	71528.013631	2.834042	1.750581
   1548.828159	193560.826098	-30.090698	1732.664316	-13123.318011	23.235681	70.670358	-8.543639	6.492995	0.014639	0.024240	0.019223	0.028059	-2.980606	1.380248	-0.369118	-2.010659	0.165044	0.000000	1550.231340	-27.100966	-50.336648	63088.590628	2.782940	1.700002
   1548.830716	193560.506580	-30.163711	1699.111817	-5061.952335	23.958729	169.099680	-8.638113	7.014272	0.014506	0.024674	0.019292	0.027104	3.110794	1.206937	-0.483563	-2.181221	0.168100	0.000000	1549.933917	-27.170830	-51.129559	127942.778038	2.805157	1.740658
