Acquired on 3/8/2002 at 23:03:07
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.146018
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.146018
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1546.932544	193798.016092	-14.457983	1663.303412	5118.504773	34.883412	253.619840	1.157295	-1.314406	0.072249	0.173845	0.066655	0.178235	1.137911	-0.687191	-2.503058	1.959901	0.029035	0.000000	1549.846629	-11.449093	-46.332505	191000.239148	0.511631	0.438366
   1546.935094	193797.696574	-14.628703	1676.357923	4698.230967	33.899289	15.119903	1.105760	-1.733025	0.070167	0.169582	0.064684	0.176139	1.151500	-0.648719	-2.484345	1.997662	0.030564	0.000000	1549.888146	-11.620173	-45.519462	119038.239154	0.510952	0.437701
   1546.937645	193797.377057	-14.870215	1688.340585	1043.694674	33.512654	137.009316	1.030168	-2.200174	0.068399	0.164622	0.063136	0.171462	1.053300	-0.788303	-2.611729	1.859813	0.032092	0.000000	1549.784740	-11.861849	-45.374503	128544.694073	0.524472	0.438391
   1546.940195	193797.057539	-14.945119	1691.002498	-1518.278593	34.906686	280.414200	0.949233	-2.697138	0.067067	0.163594	0.064465	0.169213	0.802803	-1.070905	-2.908196	1.576702	0.033620	0.000000	1549.415276	-11.936222	-46.842908	97293.929764	0.544077	0.440973
   1546.942746	193796.738022	-15.085953	1687.130160	4747.589302	37.468225	30.986436	0.876071	-3.210801	0.065593	0.160685	0.064305	0.166580	0.789789	-1.046984	-2.895850	1.605131	0.035148	0.000000	1549.343272	-12.076430	-49.544655	124629.677875	0.621007	0.445815
   1546.945296	193796.418504	-15.268029	1699.238828	-388.816821	37.319932	151.947180	0.778600	-3.773245	0.062362	0.158541	0.061621	0.163214	0.670918	-1.177648	-3.040623	1.464062	0.036676	0.000000	1549.147433	-12.258534	-49.578466	120510.127049	0.730188	0.452865
   1546.947847	193796.098987	-15.388069	1698.247152	-12132.353251	37.126938	219.240308	0.683120	-4.358170	0.060073	0.155445	0.062007	0.161934	0.469916	-1.402708	3.042981	1.253003	0.038205	0.000000	1549.585411	-12.378610	-49.505548	117771.710892	0.820945	0.461384
   1546.950397	193795.779469	-15.546903	1667.303530	-11881.053612	39.561238	15.021521	0.649763	-4.905446	0.058468	0.153313	0.060015	0.158861	0.482899	-1.390943	3.079570	1.268470	0.039733	0.000000	1549.669157	-12.537084	-52.098322	101739.385895	0.907336	0.471082
   1546.952948	193795.459951	-15.584178	1637.000749	-12210.733897	39.848873	45.592151	0.677240	-5.416359	0.058498	0.152521	0.060357	0.157981	0.440951	-1.415871	3.019994	1.224042	0.041261	0.000000	1548.733125	-12.574328	-52.423201	25419.027528	0.979438	0.481420
   1546.955498	193795.140434	-15.556383	1605.857011	-5915.709724	41.116295	320.051021	0.767242	-5.889220	0.058774	0.152235	0.062892	0.158289	0.093285	-1.740751	2.702671	0.911789	0.042789	0.000000	1549.303081	-12.546419	-53.662713	186290.928253	1.020892	0.491475
   1546.958049	193794.820916	-15.599902	1590.768818	904.191692	44.436929	378.113951	0.887534	-6.356263	0.057562	0.152457	0.061518	0.157305	-0.327082	-2.120229	2.315593	0.529532	0.044317	0.000000	1549.386656	-12.589758	-57.026688	118686.684166	1.055903	0.501062
   1546.960599	193794.501399	-15.606119	1593.074993	952.147104	57.020432	455.981948	1.003197	-6.852407	0.058523	0.152468	0.060656	0.157024	-0.784110	-2.573442	1.862915	0.068082	0.045845	0.000000	1549.447109	-12.595828	-69.616260	55953.655069	1.078688	0.509869
   1546.963150	193794.181881	-15.629265	1595.503489	4378.326218	45.744510	370.608839	1.113984	-7.377899	0.058710	0.151671	0.060860	0.156715	-1.175933	-2.948500	1.499269	-0.303770	0.047374	0.000000	1549.993385	-12.619081	-58.363591	169504.232104	1.106372	0.518061
   1546.965700	193793.862364	-15.665018	1606.670650	450.237559	39.146978	107.852649	1.202352	-7.950283	0.057896	0.150934	0.059713	0.156740	-1.298617	-3.055674	1.414311	-0.408593	0.048902	0.000000	1549.377765	-12.655247	-51.802225	131231.133467	1.126609	0.526392
   1546.968251	193793.542846	-15.720200	1607.819010	2286.905875	37.052546	326.334177	1.288414	-8.549445	0.058833	0.149139	0.058287	0.156460	-1.611078	2.897288	1.097152	-0.739245	0.050430	0.000000	1548.617180	-12.710756	-49.763302	167705.772649	1.135656	0.536520
   1546.970801	193793.223329	-15.840567	1613.651928	7949.287443	36.177004	135.159208	1.362767	-9.184788	0.060549	0.145907	0.059094	0.153848	-1.749411	2.758629	0.948650	-0.873068	0.051958	0.000000	1549.217571	-12.831314	-49.008318	98131.274335	1.126030	0.544472
   1546.973352	193792.903811	-15.953862	1633.927223	5517.226083	33.314483	3.051264	1.396415	-9.885309	0.061490	0.142466	0.059114	0.152323	-1.762445	2.737442	0.967985	-0.877877	0.053486	0.000000	1549.635817	-12.945586	-46.260069	65851.339345	1.098134	0.549716
   1546.975903	193792.584293	-16.269875	1647.999397	10507.901750	29.772643	142.714577	1.401812	-10.638553	0.060479	0.135113	0.055696	0.148982	-1.894454	2.595563	0.815179	-1.023185	0.055015	0.000000	1549.725925	-13.264149	-43.036792	121582.648411	1.082766	0.552950
   1546.978453	193792.264776	-16.866678	1674.800820	15783.128944	28.960348	131.698776	1.353403	-11.470075	0.058292	0.123518	0.054149	0.139866	-1.982721	2.467189	0.695112	-1.141885	0.056543	0.000000	1550.153043	-13.861892	-42.822240	101762.551446	1.066545	0.554299
   1546.981004	193791.945258	-17.688269	1715.057355	-8118.349082	27.077312	75.487550	1.224175	-12.406889	0.055956	0.108185	0.052498	0.128318	-1.945281	2.475136	0.749222	-1.130873	0.058071	0.000000	1549.300405	-14.686473	-41.763785	43295.491260	1.058813	0.554229
   1546.983554	193791.625741	-19.193158	1694.350581	-62687.752428	23.989104	115.491569	1.136518	-13.326603	0.051068	0.085424	0.047528	0.109175	-1.958880	2.518653	0.636604	-1.172763	0.059599	0.000000	1549.088101	-16.200157	-40.189260	52465.049900	1.045276	0.552636
   1546.986105	193791.306223	-22.067291	1534.457803	-31410.015879	25.447375	35.886592	1.369859	-13.949792	0.038043	0.062059	0.036113	0.076304	-1.955874	2.634345	0.523138	-1.173451	0.061127	0.000000	1549.424742	-19.069363	-44.516738	40450.863496	0.989270	0.538341
   1546.988656	193790.986706	-25.997103	1454.342453	67412.661837	29.179770	451.380881	1.764040	-14.436614	0.022485	0.046073	0.018690	0.045271	-2.224896	2.445497	0.199550	-1.331484	0.062655	0.000000	1549.291969	-22.992046	-52.171816	212000.968821	0.982096	0.532065
   1546.991206	193790.667188	-26.468756	1626.287824	16840.398446	25.456733	104.918473	1.813024	-15.293104	0.018924	0.044234	0.014757	0.044466	-2.284077	2.162186	0.207558	-1.429167	0.064184	0.000000	1548.924436	-23.470801	-48.927534	178152.248283	1.039069	0.524159
   1546.993757	193790.347670	-25.336881	1669.241745	3780.128149	25.589664	136.198857	1.775776	-16.260299	0.021619	0.049187	0.018185	0.051333	-2.322380	2.040156	0.193056	-1.507938	0.065712	0.000000	1549.289211	-22.338555	-47.928219	33905.597448	1.110548	0.515614
   1546.996308	193790.028153	-24.837352	1678.883551	3318.467836	24.655704	26.675184	1.719170	-17.271324	0.023440	0.052038	0.019432	0.054138	-2.319937	2.011986	0.165107	-1.535617	0.067240	0.000000	1549.001375	-21.841893	-46.497597	56782.620080	1.113425	0.507733
   1546.998858	193789.708635	-24.351051	1687.347848	-1856.560666	24.629475	128.843378	1.645571	-18.323814	0.023865	0.055079	0.021225	0.057359	-2.418197	1.883273	0.014637	-1.665408	0.068768	0.000000	1549.170369	-21.355683	-45.985157	53190.016521	1.163637	0.500432
   1547.001409	193789.389118	-24.161867	1682.612370	3592.458466	26.768792	159.745877	1.581480	-19.391270	0.022918	0.057451	0.022182	0.057905	-2.607213	1.725177	-0.139142	-1.822169	0.070296	0.000000	1549.171452	-21.160696	-47.929488	64585.750476	1.190614	0.495132
   1547.003960	193789.069600	-24.161436	1691.775586	6886.114679	27.157112	115.448116	1.498992	-20.501593	0.021620	0.057719	0.022045	0.058195	-2.684755	1.627778	-0.232018	-1.936660	0.071825	0.000000	1548.980459	-21.159486	-48.316598	68314.932068	1.199541	0.492302
   1547.006510	193788.750083	-23.994239	1709.339927	-6527.103784	27.189931	121.806200	1.381242	-21.671651	0.021215	0.059078	0.022928	0.059218	-2.807707	1.508158	-0.349429	-2.060312	0.073353	0.000000	1549.163267	-20.992226	-48.182157	37885.158887	1.197085	0.492770
   1547.009061	193788.430565	-23.950482	1692.691256	-5160.835124	29.101281	177.365344	1.296916	-22.832758	0.021153	0.060005	0.023556	0.058741	-3.037590	1.344381	-0.506445	-2.238114	0.074881	0.000000	1549.422844	-20.945520	-50.046801	65108.680769	1.104637	0.497709
   1547.011612	193788.111047	-23.874358	1679.527481	-5548.090390	30.436324	108.540894	1.239018	-23.991909	0.021083	0.060963	0.023500	0.059014	3.104069	1.262963	-0.620859	-2.343154	0.076409	0.000000	1549.680206	-20.867984	-51.304308	43749.173044	1.005648	0.503015
   1547.014162	193787.791530	-23.875569	1665.375885	-11577.290441	31.464831	193.418535	1.209530	-25.147122	0.020807	0.061238	0.023400	0.058847	2.874479	1.073677	-0.791178	-2.542161	0.077937	0.000000	1548.997527	-20.868367	-52.333198	84701.095169	0.891056	0.507928
   1547.016713	193787.472012	-23.948012	1635.845421	904.481493	32.012487	360.631846	1.239327	-26.267522	0.020519	0.060411	0.023017	0.058802	2.446224	0.717087	-1.112503	-2.906168	0.079466	0.000000	1548.607451	-20.940444	-52.952930	132630.478767	0.837131	0.517084
