Acquired on 3/9/2002 at 02:06:47
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.151336
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.151336
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.239477	193634.423097	-12.084996	1626.060761	-3515.244744	48.041579	410.671856	0.152195	1.116285	0.121565	0.232787	0.108461	0.207398	-2.723708	1.640050	-0.152185	-2.052232	0.058071	0.000000	1549.403605	-9.074764	-57.116343	109725.216421	0.897018	0.252927
   1548.242032	193634.103579	-12.242671	1617.080136	3461.317069	44.777841	709.897158	0.110595	1.217866	0.118167	0.230838	0.106342	0.201929	2.845234	0.938081	-0.864011	-2.769029	0.061127	0.000000	1549.276070	-9.232516	-54.010357	328782.527603	0.884147	0.257470
   1548.244587	193633.784062	-12.216415	1625.923018	-9892.047408	50.202124	579.616415	0.051242	1.311241	0.119274	0.231349	0.105389	0.202982	2.254504	0.358877	-1.443385	2.930627	0.064184	0.000000	1549.423320	-9.206156	-59.408280	292814.889443	0.847429	0.258740
   1548.247142	193633.464544	-12.251520	1600.650990	8691.432120	51.110897	497.689622	0.042626	1.464897	0.119927	0.229802	0.104836	0.202260	1.753657	-0.134810	-1.950760	2.432067	0.067240	0.000000	1549.941744	-9.241253	-60.352151	149867.080245	0.808629	0.257637
   1548.249696	193633.145027	-12.374472	1622.855781	6491.615584	41.283780	341.543749	-0.010569	1.583520	0.117384	0.226284	0.104339	0.199742	2.088310	0.214477	-1.599731	2.767753	0.070296	0.000000	1549.808521	-9.364495	-50.648275	231257.890669	0.824139	0.255305
   1548.252251	193632.825509	-12.353473	1639.440555	-449.715581	40.137068	525.390011	-0.097059	1.678393	0.118777	0.226702	0.101546	0.201281	1.571186	-0.314315	-2.126713	2.240094	0.073353	0.000000	1550.089863	-9.343594	-49.480662	209963.214451	0.846706	0.251774
   1548.254806	193632.505992	-12.432669	1638.291618	7554.506771	40.429635	21.007197	-0.181243	1.785118	0.117485	0.224498	0.100534	0.199790	1.519969	-0.344625	-2.192647	2.199628	0.076409	0.000000	1549.290275	-9.422763	-49.852398	251653.098688	0.867043	0.248264
   1548.257361	193632.186474	-12.519392	1657.591993	-5406.491949	38.432632	56.202416	-0.304174	1.862642	0.116052	0.221053	0.099316	0.199428	1.462091	-0.405117	-2.243490	2.145065	0.079466	0.000000	1549.227795	-9.509715	-47.942348	25199.363518	0.884998	0.292264
   1548.259916	193631.866956	-12.514270	1643.779355	-780.828537	37.135128	119.402140	-0.399374	1.977441	0.116779	0.222079	0.097841	0.198922	1.373468	-0.514383	-2.345774	2.030924	0.082522	0.000000	1548.584156	-9.504810	-46.639937	63935.141926	0.900350	0.371024
   1548.262470	193631.547439	-12.669742	1641.784468	-1810.748123	39.733876	53.682092	-0.490570	2.105790	0.114850	0.218020	0.097531	0.194735	1.314047	-0.567276	-2.414858	1.979087	0.085578	0.000000	1549.272077	-9.659903	-49.393779	41518.504060	0.912342	0.470829
   1548.265025	193631.227921	-12.654894	1637.158294	-4679.545954	37.698681	280.083632	-0.572479	2.252972	0.115958	0.217343	0.098283	0.195407	1.039288	-0.863511	-2.699539	1.706384	0.088635	0.000000	1549.570896	-9.645332	-47.344013	317281.198188	0.921096	0.562445
   1548.267580	193630.908404	-12.757158	1625.202758	-153.335144	35.353703	64.958504	-0.630385	2.433702	0.114867	0.213745	0.096389	0.194500	1.106972	-0.799616	-2.633508	1.766368	0.091691	0.000000	1549.673751	-9.748124	-45.101827	107396.661448	0.927418	0.623760
   1548.270135	193630.588886	-12.920202	1624.811008	-2712.016334	35.873537	90.607264	-0.687505	2.624763	0.112103	0.210273	0.094665	0.190665	1.012131	-0.888252	-2.734536	1.683817	0.094747	0.000000	1549.601525	-9.911025	-45.784562	15580.878647	0.931314	0.682584
   1548.272690	193630.269369	-12.914497	1617.882168	889.056815	35.252668	18.818434	-0.730715	2.839280	0.112448	0.210189	0.094690	0.190894	1.010299	-0.900469	-2.745011	1.667124	0.097804	0.000000	1549.448706	-9.905493	-45.158161	37980.060796	0.934057	0.695830
   1548.275245	193629.949851	-13.151612	1620.153597	1890.343545	35.147850	70.200832	-0.778485	3.058783	0.108231	0.202566	0.092769	0.188270	1.077038	-0.843493	-2.671111	1.721804	0.100860	0.000000	1549.256799	-10.142639	-45.290489	33694.172884	0.935955	0.698329
   1548.277800	193629.630333	-13.162749	1624.983205	-5996.113805	37.693075	128.492680	-0.835951	3.278135	0.106512	0.204268	0.092449	0.186905	0.945979	-0.984091	-2.798358	1.592578	0.103916	0.000000	1549.552789	-10.153188	-47.846263	67324.004913	0.936019	0.735697
   1548.280355	193629.310816	-13.287350	1609.663782	-5209.345144	35.710984	46.747630	-0.862662	3.537788	0.105280	0.202236	0.089930	0.183709	0.901546	-1.030042	-2.860546	1.545183	0.106973	0.000000	1549.461847	-10.278215	-45.989200	51377.221932	0.934167	0.774886
   1548.282909	193628.991298	-13.468298	1596.354424	217.389653	35.616701	193.248605	-0.862653	3.833705	0.101794	0.197507	0.089651	0.180508	0.713752	-1.230195	-3.054650	1.358457	0.110029	0.000000	1550.225773	-10.459189	-46.075890	148294.129432	0.930045	0.825631
   1548.285464	193628.671781	-13.473220	1596.909835	-2340.566092	36.849936	126.365275	-0.863759	4.138053	0.101183	0.198733	0.089843	0.179122	0.580473	-1.363628	3.109129	1.235264	0.113086	0.000000	1549.446714	-10.463817	-47.313754	41124.773252	0.924161	0.856136
   1548.288019	193628.352263	-13.751739	1590.929883	3596.343108	36.071944	87.170119	-0.852860	4.463952	0.097918	0.192610	0.085945	0.173875	0.648870	-1.274563	-3.111018	1.322495	0.116142	0.000000	1549.287532	-10.742512	-46.814456	42358.697980	0.916717	0.878446
   1548.290574	193628.032746	-13.830150	1600.118272	5711.474897	37.772541	40.196044	-0.860407	4.780950	0.096128	0.191479	0.084907	0.172288	0.611346	-1.307314	3.134702	1.278565	0.119198	0.000000	1549.311009	-10.820575	-48.593116	36867.692618	0.906807	0.934263
   1548.293129	193627.713228	-13.952162	1614.710713	4422.722156	38.033939	12.604041	-0.897250	5.078198	0.095600	0.189815	0.083134	0.168591	0.634302	-1.284585	-3.117240	1.306724	0.122255	0.000000	1549.334351	-10.942545	-48.976484	14426.590030	0.936405	0.993243
   1548.295684	193627.393711	-14.120684	1626.010514	3634.109248	38.724758	63.051645	-0.956778	5.362305	0.092657	0.185961	0.081747	0.166103	0.565547	-1.355224	3.109473	1.246020	0.125311	0.000000	1549.356380	-11.110966	-49.835724	26331.825077	0.799187	1.053053
   1548.298239	193627.074193	-14.181068	1635.295485	-5608.146536	46.626919	335.570158	-1.034947	5.637318	0.091315	0.185619	0.079694	0.165003	0.896271	-1.016639	-2.823373	1.562099	0.128367	0.000000	1549.707070	-11.170862	-57.797781	210015.008988	0.852227	1.096977
   1548.300794	193626.754675	-14.371376	1620.966899	3163.205220	43.102431	56.542930	-1.084349	5.950642	0.090463	0.182519	0.077145	0.160149	0.911131	-0.982657	-2.819860	1.591207	0.131424	0.000000	1549.715024	-11.361288	-54.463719	142538.081521	0.957167	1.097099
   1548.303349	193626.435158	-14.426267	1629.048786	5229.517541	46.062847	108.412632	-1.149977	6.257287	0.088535	0.180367	0.077582	0.160587	0.782338	-1.101804	-2.945787	1.473138	0.134480	0.000000	1550.103811	-11.416075	-57.478921	40565.717041	0.988329	1.024375
   1548.305904	193626.115640	-14.611116	1642.410079	5533.577651	49.600503	635.363277	-1.242429	6.546653	0.087375	0.176143	0.076647	0.156954	1.418465	-0.460843	-2.302856	2.094859	0.137536	0.000000	1549.956701	-11.600863	-61.201367	389940.104780	0.978241	0.916711
   1548.308459	193625.796123	-14.740217	1656.548285	12301.605990	53.892350	1511.208930	-1.363264	6.817180	0.086616	0.174975	0.076138	0.152410	-0.094981	-1.992990	2.460346	0.566966	0.140593	0.000000	1549.521515	-11.729935	-65.622285	449210.288409	0.974097	0.815160
   1548.311014	193625.476605	-14.818132	1687.978803	-3775.828956	53.463533	707.043860	-1.547199	7.034154	0.084443	0.173666	0.073815	0.152353	0.621534	-1.279224	-3.103795	1.288928	0.143649	0.000000	1549.161115	-11.807851	-65.271384	403499.594223	0.940592	0.778432
   1548.313569	193625.157088	-14.982375	1678.331554	-596.300558	42.046735	416.709803	-1.711767	7.280041	0.084979	0.168209	0.073230	0.150414	1.040724	-0.845918	-2.693385	1.718360	0.146706	0.000000	1549.560736	-11.972346	-54.019082	187739.013333	0.910838	0.857745
   1548.316124	193624.837570	-15.134076	1676.808001	-5469.541606	41.337947	119.293711	-1.873275	7.538532	0.083546	0.164328	0.072416	0.148644	1.156536	-0.737541	-2.571448	1.824713	0.149762	0.000000	1549.713492	-12.124096	-53.462042	163368.709108	0.892865	0.857123
   1548.318679	193624.518052	-15.347226	1662.833221	-6353.911523	37.373857	207.952888	-2.006728	7.834623	0.080437	0.160326	0.068760	0.146572	1.363292	-0.529252	-2.355916	2.017734	0.152818	0.000000	1550.388342	-12.337721	-49.711578	85644.022568	0.860186	0.886330
   1548.321234	193624.198535	-15.437834	1646.598807	6984.910488	37.222534	18.939136	-2.107589	8.172853	0.079908	0.158286	0.068426	0.145115	1.359680	-0.528625	-2.366920	2.011426	0.155875	0.000000	1549.633901	-12.428357	-49.650891	94592.932867	0.878065	0.849223
   1548.323789	193623.879017	-15.587323	1664.445499	1746.040215	40.278185	147.443190	-2.244279	8.484799	0.078638	0.155530	0.068413	0.142097	1.209964	-0.675531	-2.527801	1.872843	0.158931	0.000000	1549.611497	-12.577431	-52.855615	105400.671441	0.893635	0.793957
   1548.326344	193623.559500	-15.741659	1668.906708	5314.884367	38.311132	28.255458	-2.389925	8.797334	0.077430	0.152806	0.066590	0.139776	1.260361	-0.650886	-2.477813	1.893355	0.161987	0.000000	1549.510851	-12.732000	-51.043132	59760.212224	2.943118	2.113175
   1548.328899	193623.239982	-15.966591	1682.486515	-353.383143	38.689163	57.949672	-2.562834	9.092152	0.074422	0.149765	0.063829	0.136321	1.296755	-0.610916	-2.432997	1.936859	0.165044	0.000000	1550.179909	-12.956878	-51.646041	23720.849176	2.807160	1.892029
   1548.331454	193622.920465	-16.108024	1681.583600	-7171.760020	41.012684	102.988618	-2.733930	9.398328	0.073993	0.147361	0.063918	0.133146	1.187467	-0.712433	-2.550872	1.837787	0.168100	0.000000	1549.508610	-13.098068	-54.110752	70437.218032	2.689758	1.743692
   1548.334009	193622.600947	-16.282408	1663.259258	-4419.668474	39.402877	169.467235	-2.868239	9.750837	0.071864	0.144876	0.061761	0.130794	1.028343	-0.899083	-2.715126	1.665054	0.171156	0.000000	1549.297103	-13.272606	-52.675483	143257.963811	2.586709	1.647871
   1548.336564	193622.281429	-16.562193	1651.966663	-2711.419223	40.610089	77.518517	-2.979876	10.135563	0.068973	0.140893	0.059479	0.126460	0.944178	-0.960478	-2.783298	1.621952	0.174213	0.000000	1549.137948	-13.552271	-54.162360	56412.957514	2.491577	1.586347
   1548.339119	193621.961912	-16.671913	1645.038754	-5046.275409	38.478692	66.965608	-3.077605	10.543742	0.068578	0.138357	0.058825	0.125423	1.024704	-0.884224	-2.717311	1.683407	0.177269	0.000000	1549.393649	-13.662230	-52.140922	16900.737932	2.402853	1.547479
   1548.341674	193621.642394	-16.926844	1632.145045	-829.366707	38.208290	118.562144	-3.149449	10.987352	0.065221	0.135193	0.056039	0.122114	0.912740	-0.995801	-2.844551	1.570386	0.180326	0.000000	1549.338082	-13.917200	-52.125489	76211.834162	2.320036	1.526002
   1548.344230	193621.322877	-17.115418	1630.025928	2239.107111	41.041148	109.420376	-3.217039	11.444762	0.063646	0.132965	0.055183	0.118672	0.794140	-1.106069	-2.948966	1.470142	0.183382	0.000000	1549.394865	-14.105460	-55.146608	80427.088112	2.243349	1.520755
   1548.346785	193621.003359	-17.331400	1635.747095	-4587.838663	38.548986	43.287171	-3.296114	11.900232	0.061780	0.129766	0.053004	0.116225	0.848004	-1.065624	-2.905282	1.509163	0.186438	0.000000	1549.399433	-14.321707	-52.870693	35755.705188	2.173600	1.529794
   1548.349340	193620.683842	-17.630598	1624.024619	-3784.590863	37.993337	50.990630	-3.351655	12.388780	0.060419	0.125571	0.051217	0.111671	0.863608	-1.026718	-2.895908	1.542329	0.189495	0.000000	1549.344912	-14.620987	-52.614324	36048.862236	2.109727	1.550820
