Acquired on 3/9/2002 at 02:29:56
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.151336
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.151336
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.339119	193621.961912	-14.295018	1657.234929	-1943.327164	59.424994	247.196307	0.266342	11.295610	0.085379	0.179648	0.079753	0.168726	1.271820	-0.548574	-2.411875	2.049922	0.177269	0.000000	1549.501841	-11.284723	-70.709717	471810.710800	0.935563	0.284454
   1548.341674	193621.642394	-14.307623	1652.269545	-4129.050674	42.203995	94.789780	0.307169	11.753803	0.085632	0.178710	0.078106	0.169723	1.174866	-0.640769	-2.516133	1.952024	0.180326	0.000000	1549.280035	-11.297584	-53.501579	88383.229000	1.003363	0.287746
   1548.344230	193621.322877	-14.344220	1641.719396	-255.423640	40.153444	43.382225	0.369177	12.240906	0.085037	0.178635	0.076431	0.169029	1.221873	-0.598090	-2.466567	1.992792	0.183382	0.000000	1549.309911	-11.334340	-51.487783	44841.717162	1.027518	0.291740
   1548.346785	193621.003359	-14.327942	1641.066761	-3784.470803	41.893057	318.502314	0.432496	12.737048	0.084340	0.178769	0.077489	0.169572	1.530373	-0.276626	-2.137875	2.310716	0.186438	0.000000	1549.280903	-11.317923	-53.210981	307782.554066	1.041680	0.295300
   1548.349340	193620.683842	-14.334491	1631.396985	-4352.454587	38.089907	237.825173	0.515227	13.260332	0.084455	0.177437	0.076387	0.171079	1.295979	-0.512246	-2.393068	2.067012	0.189495	0.000000	1549.566377	-11.324865	-49.414772	219336.325763	1.043689	0.298542
   1548.351895	193620.364324	-14.371130	1620.275906	1191.190650	38.344848	7.432624	0.620285	13.813671	0.084177	0.176574	0.076290	0.170340	1.273683	-0.545303	-2.396536	2.055425	0.192551	0.000000	1549.983388	-11.361466	-49.706314	114803.814467	1.036735	0.301853
   1548.354450	193620.044806	-14.364622	1623.319561	778.728090	42.608044	19.158227	0.719232	14.368629	0.082969	0.176531	0.077264	0.170858	1.247417	-0.568229	-2.424193	2.037662	0.195607	0.000000	1549.514913	-11.354560	-53.962604	10158.428089	0.996585	0.305460
   1548.357005	193619.725289	-14.316412	1625.309324	2405.831463	37.214269	377.037090	0.814185	14.927321	0.083813	0.176751	0.077214	0.172624	0.875124	-0.944125	-2.855478	1.651585	0.198664	0.000000	1549.618946	-11.306937	-48.521206	178542.956604	0.938832	0.309621
   1548.359560	193619.405771	-14.347039	1631.456592	5145.073933	34.746554	106.348833	0.896797	15.481401	0.084570	0.176085	0.075686	0.172105	0.974848	-0.842699	-2.740357	1.764787	0.201720	0.000000	1549.374018	-11.338195	-46.084749	156297.850338	0.837841	0.315113
   1548.362116	193619.086254	-14.323348	1644.603088	5574.812247	34.589746	109.649115	0.953015	16.016817	0.085008	0.177338	0.074893	0.172118	1.073678	-0.736176	-2.615496	1.877468	0.204776	0.000000	1549.076867	-11.314557	-45.904303	69073.081593	0.748540	0.322622
