Acquired on 2/2/2002 at 23:35:49
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.738680	193572.009213	-22.967898	1594.268378	-2035.610250	34.301018	269.561062	0.281073	-0.580639	0.045991	0.060241	0.041038	0.051670	2.621785	2.019691	-0.998425	-1.530648	0.058071	0.000000	1550.422809	-19.959211	-54.260229	120811.373259	0.307603	0.394838
   1548.741236	193571.689695	-22.957274	1589.064517	2796.592699	32.919126	294.814913	0.262619	-0.727069	0.046319	0.059515	0.040737	0.052687	2.925279	2.293515	-0.699981	-1.237948	0.061127	0.000000	1550.064203	-19.949191	-52.868317	72844.961983	0.290349	0.346327
   1548.743793	193571.370177	-22.914912	1596.213787	343.047160	33.710120	157.041856	0.229813	-0.896384	0.046827	0.059951	0.041550	0.052045	2.765008	2.145648	-0.874297	-1.410920	0.064184	0.000000	1550.681106	-19.906460	-53.616580	80262.263201	0.285262	0.313635
   1548.746349	193571.050660	-23.061787	1597.090763	-4785.281050	30.836094	38.458380	0.195247	-1.075992	0.046145	0.059366	0.040440	0.050922	2.799068	2.161093	-0.829408	-1.349860	0.067240	0.000000	1550.108215	-20.055068	-50.891163	62321.925663	0.291506	0.292580
   1548.748906	193570.731142	-23.005584	1584.857487	6536.224263	31.038336	76.696757	0.185239	-1.239571	0.046385	0.059013	0.041006	0.051916	2.882372	2.235629	-0.764789	-1.295297	0.070296	0.000000	1550.091438	-19.998702	-51.037038	35760.601210	0.293686	0.294301
   1548.751462	193570.411625	-23.116389	1601.566997	1628.614187	30.751107	226.301143	0.141686	-1.445229	0.045474	0.059058	0.040952	0.050258	2.641907	2.016635	-0.988394	-1.507498	0.073353	0.000000	1550.390680	-20.109741	-50.860848	108028.452039	0.291774	0.293684
   1548.754018	193570.092107	-23.070719	1605.730477	-78.027919	30.378541	258.681832	0.089775	-1.667776	0.046205	0.058291	0.040805	0.051615	2.910597	2.254180	-0.724832	-1.255954	0.076409	0.000000	1550.027283	-20.064398	-50.442939	55406.265347	0.285831	0.295593
   1548.756575	193569.772590	-22.977896	1605.531001	-3242.378651	30.783731	62.430116	0.038263	-1.898455	0.046766	0.058593	0.041169	0.052533	2.974915	2.331010	-0.665729	-1.191496	0.079466	0.000000	1550.208113	-19.971220	-50.754951	99285.044600	0.287434	0.307976
   1548.759131	193569.453072	-22.963553	1597.241950	-5076.020509	30.403761	43.861232	0.003393	-2.121025	0.046635	0.059442	0.040671	0.052401	2.931999	2.291447	-0.697411	-1.212922	0.082522	0.000000	1550.567902	-19.957209	-50.360970	21861.191265	0.296363	0.317278
   1548.761688	193569.133554	-22.779600	1584.265202	1805.319889	30.929225	58.581675	-0.005425	-2.326075	0.047390	0.059705	0.042480	0.054133	2.958031	2.305470	-0.695982	-1.231655	0.085578	0.000000	1550.130878	-19.772805	-50.702030	18409.608420	0.302520	0.321582
