Acquired on 2/2/2002 at 21:13:27
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.764244	193568.814037	-6.249751	1556.722712	-1404.660142	33.835610	17.769437	0.655722	-7.371345	0.355762	0.386550	0.311788	0.317967	1.027666	-3.117958	-2.495775	-0.305304	0.088635	0.000000	1550.973343	-3.241246	-37.076856	44695.214269	0.613388	0.454476
   1548.766801	193568.494519	-6.179916	1553.131701	-358.861852	33.240931	44.783658	0.789480	-7.915549	0.355817	0.392369	0.311555	0.323056	1.099140	-3.078891	-2.433872	-0.265117	0.091691	0.000000	1549.819883	-3.171675	-36.412606	35978.723110	0.606048	0.466652
   1548.769357	193568.175002	-6.307234	1552.214269	5162.976830	32.647697	97.360835	0.925078	-8.485031	0.353059	0.383784	0.312404	0.313893	0.991843	3.105977	-2.543417	-0.376771	0.094747	0.000000	1549.827661	-3.299294	-35.946991	63589.077790	0.598121	0.478562
   1548.771914	193567.855484	-6.259744	1565.413494	-1171.031821	35.083235	9.467299	1.034179	-9.108129	0.354103	0.384560	0.312592	0.319723	0.980612	3.098273	-2.543136	-0.386676	0.097804	0.000000	1549.768674	-3.250791	-38.334027	43785.122185	0.590399	0.489510
   1548.774470	193567.535967	-6.289132	1562.419724	3779.549320	35.754087	125.394265	1.149289	-9.752336	0.350960	0.383377	0.309260	0.322845	1.110135	-3.072908	-2.419550	-0.271324	0.100860	0.000000	1549.638427	-3.279986	-39.034073	81014.304262	0.582473	0.499916
   1548.777027	193567.216449	-6.310153	1572.082260	1284.643787	32.648853	51.919983	1.245002	-10.443059	0.350180	0.385011	0.310074	0.317404	1.057285	-3.118866	-2.480365	-0.311339	0.103916	0.000000	1550.119340	-3.302213	-35.951066	39724.784594	0.574073	0.510045
   1548.779583	193566.896931	-6.301869	1575.366503	2872.542534	33.327707	57.499625	1.334120	-11.167494	0.352395	0.388308	0.304746	0.317503	1.150088	-3.048619	-2.389738	-0.237710	0.106973	0.000000	1550.275052	-3.293587	-36.621294	35286.985964	0.565130	0.519969
   1548.782140	193566.577414	-6.349486	1582.710297	6070.664282	34.012324	137.134103	1.408496	-11.933791	0.354573	0.383728	0.301487	0.315706	1.288887	-2.910611	-2.256610	-0.098767	0.110029	0.000000	1549.855314	-3.340910	-37.353234	69718.524314	0.555299	0.529993
   1548.784697	193566.257896	-6.242799	1598.230294	-207.243125	35.138615	163.852717	1.451713	-12.758365	0.355031	0.391479	0.305023	0.320499	1.127512	-3.066058	-2.415296	-0.273164	0.113086	0.000000	1549.891479	-3.233829	-38.372443	76648.370531	0.544459	0.540203
   1548.787253	193565.938379	-6.269979	1597.700463	916.741337	34.500490	69.069824	1.495995	-13.608993	0.350431	0.389494	0.306776	0.321681	1.068390	-3.130400	-2.470659	-0.336530	0.116142	0.000000	1550.173172	-3.261220	-37.761709	66660.081026	0.541465	0.556427
   1548.789810	193565.618861	-6.288146	1600.044180	-6149.519923	33.464365	15.896377	1.535571	-14.491445	0.349293	0.386630	0.309035	0.321148	1.087806	-3.111220	-2.452406	-0.309623	0.119198	0.000000	1550.097188	-3.279801	-36.744166	26962.383509	0.540585	0.574320
   1548.792366	193565.299344	-6.259849	1584.322428	-238.800800	34.902166	74.874168	1.606710	-15.369452	0.350522	0.389549	0.307988	0.322071	1.014598	3.088422	-2.521399	-0.407087	0.122255	0.000000	1549.634026	-3.250954	-38.153119	61048.738631	0.583724	0.571828
   1548.794923	193564.979826	-6.277709	1583.711912	6108.606553	34.500321	82.712162	1.679075	-16.273353	0.353191	0.386867	0.308246	0.319113	1.084770	-3.124269	-2.442666	-0.316806	0.125311	0.000000	1549.403418	-3.268949	-37.769271	40158.277237	0.654599	0.580833
   1548.797479	193564.660309	-6.260720	1599.329169	-5949.573877	34.236251	36.526195	1.720086	-17.235724	0.351466	0.392698	0.303351	0.321471	1.136111	-3.074748	-2.398945	-0.267746	0.128367	0.000000	1549.687130	-3.252057	-37.488307	26485.817591	0.695248	0.588769
   1548.800036	193564.340791	-6.270117	1584.118445	1335.907217	35.037223	62.025019	1.791635	-18.194678	0.350560	0.392128	0.303710	0.321227	1.069577	3.136607	-2.476476	-0.363925	0.131424	0.000000	1549.819917	-3.261178	-38.298401	25180.641382	0.746575	0.594735
   1548.802593	193564.021273	-6.222887	1587.533846	2010.091509	33.277613	22.731088	1.856327	-19.187606	0.352130	0.391776	0.310213	0.321759	1.049922	3.117013	-2.493089	-0.372639	0.134480	0.000000	1549.973471	-3.214628	-36.492242	22368.797135	0.761755	0.600186
   1548.805149	193563.701756	-6.236410	1592.672895	841.487563	33.237992	28.483100	1.910701	-20.217970	0.349119	0.396247	0.303739	0.323431	1.113277	-3.115378	-2.428669	-0.312303	0.137536	0.000000	1550.453483	-3.228170	-36.466162	14867.655919	0.756331	0.602397
   1548.807706	193563.382238	-6.271006	1594.824269	-2669.020134	34.213085	38.095235	1.960757	-21.279772	0.350925	0.392886	0.302162	0.321211	1.167461	-3.075691	-2.377359	-0.277148	0.140593	0.000000	1550.422085	-3.262352	-37.475437	23974.199216	0.780473	0.602921
   1548.810263	193563.062721	-6.277666	1588.000543	-15417.828428	34.274916	47.825248	2.024512	-22.354993	0.347456	0.391253	0.304169	0.323944	1.133834	-3.107860	-2.419078	-0.322040	0.143649	0.000000	1550.009798	-3.268989	-37.543905	26347.557937	0.813356	0.601865
   1548.812819	193562.743203	-6.357306	1548.582560	1149.468544	34.571239	17.437138	2.167402	-23.378197	0.343180	0.387238	0.301508	0.322594	1.136044	-3.108895	-2.405434	-0.312887	0.146706	0.000000	1550.113886	-3.348521	-37.919761	15242.384199	0.850943	0.596796
   1548.815376	193562.423686	-6.363001	1551.521358	3814.571995	34.783306	71.064692	2.304392	-24.434420	0.345988	0.386778	0.300085	0.320527	1.196136	-3.067913	-2.334087	-0.256327	0.149762	0.000000	1550.262311	-3.354144	-38.137450	29379.114081	0.924786	0.589029
   1548.817933	193562.104168	-6.358254	1561.273945	1318.678217	34.535749	70.583753	2.421802	-25.537340	0.343303	0.388362	0.300253	0.322126	1.155512	-3.110782	-2.395696	-0.323793	0.152818	0.000000	1549.941425	-3.349483	-37.885231	5129.435695	1.009284	0.576009
   1548.820489	193561.784650	-6.397728	1564.645377	8270.992920	33.910886	97.829031	2.532445	-26.674147	0.341453	0.384888	0.303003	0.319177	1.047314	3.074857	-2.500364	-0.426747	0.155875	0.000000	1549.795077	-3.389192	-37.300079	43378.500758	1.057414	0.610128
   1548.823046	193561.465133	-6.370943	1585.791686	-128.246233	33.610570	80.079599	2.600634	-27.880526	0.343444	0.390617	0.297978	0.319254	1.145866	-3.121702	-2.398135	-0.321818	0.158931	0.000000	1549.970509	-3.362533	-36.973103	29623.385369	1.103711	0.676434
   1548.825603	193561.145615	-6.390478	1585.463800	5664.569098	33.220712	110.607253	2.669482	-29.113365	0.341985	0.390233	0.294809	0.320985	1.272553	-3.013167	-2.290980	-0.217705	0.161987	0.000000	1550.196288	-3.382247	-36.602959	59717.170112	1.141078	0.684927
   1548.828159	193560.826098	-6.353447	1599.946404	4605.207819	34.284403	149.645217	2.709254	-30.402398	0.341587	0.386368	0.303738	0.323871	1.119096	3.115158	-2.421319	-0.373560	0.165044	0.000000	1550.036869	-3.344766	-37.629169	59451.082642	1.169810	0.713120
   1548.830716	193560.506580	-6.352726	1611.720579	-347.753347	33.963161	6.672606	2.725389	-31.742187	0.342936	0.389576	0.300458	0.321775	1.137989	3.133196	-2.397653	-0.346004	0.168100	0.000000	1549.838616	-3.344169	-37.307330	71236.928892	1.200076	0.685757
