Acquired on 2/3/2002 at 00:48:21
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.738664	193572.011193	-6.803927	1569.739416	-3420.075912	38.835098	134.357393	1.402192	0.862823	0.281814	0.374026	0.273093	0.351549	2.121236	2.366697	-1.513168	-1.231390	0.058071	0.000000	1550.205914	-3.794195	-42.629293	59995.646228	1.185885	0.412537
   1548.741220	193571.691676	-6.688268	1560.996290	10993.817705	37.626087	104.031709	1.554058	0.934585	0.287053	0.381174	0.277159	0.352476	2.016710	2.245393	-1.606322	-1.344420	0.061127	0.000000	1549.918552	-3.678718	-41.304805	68080.094529	1.200141	0.418038
   1548.743777	193571.372158	-6.744227	1589.101122	3113.488768	36.256223	202.889211	1.649501	0.944583	0.287020	0.375727	0.276558	0.351034	2.228054	2.443144	-1.406018	-1.135256	0.064184	0.000000	1549.955677	-3.734955	-39.991178	91391.358644	1.213820	0.422062
   1548.746333	193571.052641	-6.666656	1597.060538	-2189.554775	35.837316	63.998925	1.728965	0.933262	0.285001	0.382543	0.276285	0.356356	2.155035	2.387291	-1.478764	-1.192467	0.067240	0.000000	1550.483403	-3.657488	-39.494804	72195.477117	1.226112	0.438385
   1548.748890	193570.733123	-6.668367	1591.463076	2612.781847	36.825780	115.613699	1.819666	0.927838	0.288950	0.382768	0.277814	0.351475	2.042382	2.269160	-1.596187	-1.331310	0.070296	0.000000	1549.884166	-3.658969	-40.484749	78302.633700	1.236537	0.460894
   1548.751446	193570.413606	-6.693632	1598.142514	-3362.027976	34.849326	146.566474	1.896957	0.903664	0.287081	0.382018	0.275504	0.352086	2.185192	2.430146	-1.459177	-1.150927	0.073353	0.000000	1550.022588	-3.684754	-38.534080	42447.452524	1.245547	0.484218
   1548.754003	193570.094088	-6.594329	1589.547640	157.385169	33.462065	92.167017	1.991504	0.891404	0.289477	0.387796	0.280539	0.353891	2.099012	2.328176	-1.540814	-1.247314	0.076409	0.000000	1550.365325	-3.585985	-37.048051	39497.496901	1.254140	0.506911
   1548.756559	193569.774571	-6.682090	1589.949989	-590.984721	35.040288	60.625642	2.085243	0.872997	0.286831	0.382558	0.278322	0.351103	2.038478	2.286943	-1.601595	-1.305362	0.079466	0.000000	1550.063166	-3.673151	-38.713438	27740.688319	1.261907	0.529588
   1548.759116	193569.455053	-6.603729	1588.439153	1270.341845	36.978389	153.228082	2.182015	0.852283	0.290331	0.384180	0.278523	0.357373	2.181036	2.452235	-1.458451	-1.137235	0.082522	0.000000	1550.146782	-3.594300	-40.572689	149071.824878	1.268957	0.552098
   1548.761672	193569.135535	-6.630170	1591.686758	-7158.811540	37.738386	63.726672	2.272267	0.819708	0.290448	0.378901	0.280721	0.357481	2.231276	2.488875	-1.408510	-1.103005	0.085578	0.000000	1550.130513	-3.620601	-41.358987	54893.111893	1.274953	0.574923
