Acquired on 1/29/2002 at 02:09:23
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.738680	193572.009213	-24.193056	1554.239587	40615.491874	31.022478	521.547781	0.573378	-5.163515	0.049357	0.038287	0.048782	0.036527	2.675716	2.077696	-0.869794	-1.356658	0.058071	0.000000	1550.062530	-21.186186	-52.208664	110102.598137	1.176353	0.684716
   1548.741236	193571.689695	-24.552874	1658.069565	-31266.220342	28.845954	489.405907	0.396054	-6.192853	0.044273	0.039296	0.042688	0.041035	-3.090947	2.453319	-0.360763	-0.978725	0.061127	0.000000	1550.291856	-21.548235	-50.394188	105566.715090	1.185295	0.695752
   1548.743793	193571.370177	-24.709931	1578.139924	14809.116468	33.483118	56.082891	0.379196	-7.118526	0.044300	0.038257	0.042910	0.038652	3.138979	2.476573	-0.426799	-1.014961	0.064184	0.000000	1550.279744	-21.701578	-55.184697	216380.166874	1.192726	0.707550
   1548.746349	193571.050660	-24.862681	1615.998394	15969.765459	33.978258	195.199401	0.286333	-8.177004	0.045516	0.035178	0.043858	0.035986	-3.021477	2.639352	-0.280904	-0.847011	0.067240	0.000000	1550.317057	-21.854119	-55.832376	129606.097212	1.199556	0.719431
   1548.748906	193570.731142	-25.288115	1656.824117	-20858.292294	29.693800	247.375232	0.111510	-9.374244	0.039785	0.037940	0.036575	0.039478	-2.767958	2.817904	-0.031855	-0.686243	0.070296	0.000000	1550.170112	-22.282473	-51.976273	144762.989036	1.206101	0.731160
   1548.751462	193570.411625	-24.990945	1603.501000	24922.540543	49.283494	382.136797	0.043737	-10.521234	0.045749	0.034881	0.043549	0.033638	-2.421629	-3.040151	0.316430	-0.307831	0.073353	0.000000	1550.098651	-21.980696	-71.264190	190371.023150	1.212147	0.742895
   1548.754018	193570.092107	-25.697746	1667.214362	-21561.740468	35.383533	381.781473	-0.151946	-11.852936	0.038182	0.035788	0.036455	0.036308	-2.837913	2.768136	-0.112416	-0.758688	0.076409	0.000000	1549.955159	-22.688703	-58.072236	91660.391639	1.217744	0.754595
   1548.756575	193569.772590	-25.361761	1612.092553	14758.836261	41.610316	99.624342	-0.236967	-13.130776	0.041571	0.035699	0.039696	0.035225	-2.720914	2.904757	0.016618	-0.633685	0.079466	0.000000	1549.703691	-22.351761	-63.962078	140844.696293	1.222482	0.766570
   1548.759131	193569.453072	-25.842123	1649.823108	-6363.070477	44.838675	451.346045	-0.397736	-14.541165	0.040199	0.033048	0.038481	0.031951	3.112248	2.432803	-0.433970	-1.092273	0.082522	0.000000	1549.293744	-22.831966	-67.670641	192762.832293	1.226927	0.778367
   1548.761688	193569.133554	-26.029163	1633.556042	-5285.534126	35.800297	103.021849	-0.525847	-15.975697	0.036440	0.035008	0.034986	0.034824	-3.124304	2.527163	-0.406323	-0.983660	0.085578	0.000000	1549.732722	-23.020005	-58.820301	175322.874914	1.231005	0.790051
   1548.764244	193568.814037	-25.815749	1620.043631	-3933.475806	48.403076	150.976815	-0.626830	-17.439903	0.041242	0.032599	0.038843	0.031130	-2.823964	2.720748	-0.070223	-0.801379	0.088635	0.000000	1549.450878	-22.805511	-71.208588	36583.269512	1.234841	0.801523
   1548.766801	193568.494519	-26.714477	1609.987710	-7325.040114	33.215532	322.382122	-0.707626	-18.940722	0.034729	0.032060	0.032427	0.031245	3.112921	2.478713	-0.435743	-0.993528	0.091691	0.000000	1549.494561	-23.706247	-56.921780	161525.364482	1.238266	0.812930
   1548.769357	193568.175002	-26.239919	1591.261201	6250.885946	39.253343	355.873109	-0.750826	-20.460746	0.038016	0.031574	0.036388	0.031425	-2.852282	2.757135	-0.115000	-0.768000	0.094747	0.000000	1548.978249	-23.230135	-62.483478	113395.249550	1.241094	0.824422
   1548.771914	193567.855484	-26.961605	1607.241681	-6748.586966	36.056462	93.261006	-0.826109	-22.069653	0.034924	0.029330	0.033067	0.029199	-2.926637	2.657670	-0.200814	-0.860373	0.097804	0.000000	1549.855004	-23.952381	-60.008844	138586.856063	1.242907	0.836341
   1548.774470	193567.535967	-26.885892	1589.988764	4883.430351	32.965012	8.040668	-0.866755	-23.700725	0.034162	0.030631	0.032178	0.030919	-2.987596	2.691657	-0.276114	-0.822163	0.100860	0.000000	1550.129759	-23.877785	-56.842797	42588.982213	1.243261	0.849036
   1548.777027	193567.216449	-26.846523	1602.473407	-11751.646392	35.957762	347.586103	-0.932464	-25.413661	0.036221	0.028637	0.034199	0.028852	-2.600250	2.938483	0.129800	-0.610039	0.103916	0.000000	1550.194625	-23.837325	-59.795087	195958.313488	1.242516	0.862166
   1548.779583	193566.896931	-27.432723	1572.429855	10464.737807	30.239224	462.786543	-0.937859	-27.123084	0.032269	0.028263	0.030668	0.028834	-3.115710	2.553209	-0.423241	-0.936193	0.106973	0.000000	1550.118903	-24.426531	-54.665755	80319.773437	1.239422	0.876779
   1548.782140	193566.577414	-26.834789	1599.183462	4933.341936	32.628132	237.898022	-0.996964	-28.943017	0.035977	0.029068	0.033662	0.029544	-2.840061	2.738967	-0.133027	-0.790681	0.110029	0.000000	1550.371087	-23.826860	-56.454992	116998.472659	1.233798	0.892962
   1548.784697	193566.257896	-27.529099	1611.795830	1025.991434	34.361405	118.490525	-1.081390	-30.845072	0.032754	0.027385	0.030960	0.027413	-2.960672	2.641840	-0.263526	-0.892137	0.113086	0.000000	1550.122972	-24.520390	-58.881795	83436.065312	1.225420	0.910838
   1548.787253	193565.938379	-27.316102	1614.418844	15288.396247	32.329252	95.413453	-1.171081	-32.809194	0.033092	0.028119	0.031690	0.028642	-3.068487	2.593222	-0.375462	-0.921370	0.116142	0.000000	1550.071360	-24.308342	-56.637594	83191.276480	1.214200	0.986068
   1548.789810	193565.618861	-27.342795	1653.504753	-17760.088031	33.467106	264.819718	-1.339241	-34.908585	0.033739	0.027684	0.031567	0.028044	-2.752556	2.782798	-0.048753	-0.763821	0.119198	0.000000	1550.671648	-24.334449	-57.801555	95111.146333	1.200796	1.038925
   1548.792366	193565.299344	-27.716699	1608.099632	17773.081675	33.535843	348.333365	-1.416246	-36.973622	0.031668	0.026857	0.030559	0.026935	3.085653	2.515868	-0.512646	-1.006588	0.122255	0.000000	1550.008573	-24.708322	-58.244165	90189.386390	1.223812	1.095701
   1548.794923	193564.979826	-27.364752	1653.538122	-12631.841452	34.368806	319.068970	-1.584472	-39.186682	0.033545	0.027652	0.031601	0.027938	-2.804388	2.778735	-0.097782	-0.764571	0.125311	0.000000	1550.065147	-24.356040	-58.724846	24949.508572	1.246958	1.109232
   1548.797479	193564.660309	-27.796371	1621.243571	2814.085406	35.089374	84.636700	-1.687865	-41.391709	0.031633	0.026922	0.029604	0.026835	-2.847413	2.798446	-0.152422	-0.756999	0.128367	0.000000	1550.383995	-24.787416	-59.876790	135270.069976	1.269367	1.221271
   1548.800036	193564.340791	-27.614682	1628.438082	13817.351426	34.152882	122.098764	-1.805701	-43.667980	0.032560	0.026446	0.031110	0.027139	-2.854378	2.808858	-0.142637	-0.727420	0.131424	0.000000	1550.084859	-24.606050	-58.758933	55166.328335	1.299741	1.374736
   1548.802593	193564.021273	-27.676686	1663.763740	-14609.149020	32.657998	71.808360	-1.994457	-46.071972	0.031734	0.026931	0.030133	0.027829	-2.790034	2.759199	-0.087305	-0.780513	0.134480	0.000000	1550.058912	-24.668740	-57.326738	42288.368802	1.332407	1.557081
   1548.805149	193563.701756	-27.691679	1626.413637	16741.274417	36.190552	380.102998	-2.108229	-48.457780	0.032041	0.026158	0.031617	0.026316	3.021568	2.432789	-0.580827	-1.109464	0.137536	0.000000	1550.091200	-24.682423	-60.872975	334796.022727	1.156318	1.383148
   1548.807706	193563.382238	-27.737804	1669.214925	-21086.674228	34.091006	369.933997	-2.307928	-50.986317	0.031193	0.026787	0.030124	0.027731	-2.828205	2.744164	-0.128941	-0.801152	0.140593	0.000000	1549.974523	-24.729196	-58.820203	49520.205086	1.163706	1.222946
   1548.810263	193563.062721	-27.643850	1615.303868	3318.932803	34.435865	57.530517	-2.399396	-53.463424	0.031909	0.026265	0.031320	0.027418	-2.919107	2.708139	-0.232256	-0.842104	0.143649	0.000000	1549.919153	-24.635114	-59.070979	159925.228823	1.124068	1.333084
   1548.812819	193562.743203	-27.663542	1623.789216	-1076.737171	32.717801	102.513195	-2.507899	-56.014367	0.031996	0.025904	0.031511	0.027156	-3.013548	2.603492	-0.341410	-0.937299	0.146706	0.000000	1549.900044	-24.655564	-57.373365	56718.880764	1.086394	1.092955
   1548.815376	193562.423686	-27.756622	1621.036367	-7226.552289	34.295074	197.103407	-2.610876	-58.616584	0.031157	0.027376	0.029504	0.027601	-2.885269	2.693534	-0.203474	-0.862265	0.149762	0.000000	1549.851076	-24.747937	-59.043011	102115.972671	1.044363	1.150303
   1548.817933	193562.104168	-27.520717	1602.560484	14677.837717	49.826259	95.715350	-2.676761	-61.238510	0.032828	0.026270	0.032717	0.026484	-2.861366	2.781120	-0.156949	-0.791152	0.152818	0.000000	1549.931378	-24.510462	-74.336721	76264.111505	1.004861	0.989353
   1548.820489	193561.784650	-27.790797	1640.086942	-9531.737710	35.653106	184.302865	-2.817983	-63.992575	0.029876	0.026667	0.030478	0.028171	-3.093989	2.493135	-0.396292	-1.035964	0.155875	0.000000	1549.996677	-24.781678	-60.434784	142538.679850	0.962856	0.807257
   1548.823046	193561.465133	-27.597889	1615.717308	4764.592958	37.667143	318.417942	-2.910281	-66.754516	0.032267	0.026758	0.031944	0.026452	2.893215	2.209219	-0.692091	-1.322854	0.158931	0.000000	1550.087416	-24.588332	-62.255475	196462.892987	0.919012	0.795350
   1548.825603	193561.145615	-27.661287	1627.898903	-10757.725524	38.006531	115.084921	-3.027035	-69.597714	0.031994	0.026691	0.031750	0.026131	2.781266	2.080487	-0.801482	-1.452864	0.161987	0.000000	1550.256069	-24.651675	-62.658205	112519.734256	0.875232	0.531490
   1548.828159	193560.826098	-27.514972	1600.394625	-7890.540875	35.327613	157.248229	-3.088571	-72.442496	0.031438	0.027810	0.031609	0.027989	2.914232	2.221711	-0.671177	-1.294700	0.165044	0.000000	1550.031157	-24.505945	-59.833558	144268.309548	0.860941	0.525103
   1548.830716	193560.506580	-27.334102	1580.220811	2884.105999	35.824879	33.104705	-3.109607	-75.303578	0.033577	0.026845	0.033652	0.026731	2.870726	2.170504	-0.730496	-1.364680	0.168100	0.000000	1550.049780	-24.324938	-60.149817	62522.013248	0.893233	0.415797
   1548.833273	193560.187063	-27.576647	1587.594654	-4103.068902	31.991053	228.606893	-3.145446	-78.236264	0.031463	0.027412	0.031062	0.028073	3.100887	2.404658	-0.511270	-1.113074	0.171156	0.000000	1550.271793	-24.569092	-56.560146	228828.739058	0.925539	0.425925
   1548.835829	193559.867545	-27.254637	1577.104233	4186.427263	33.493948	160.840244	-3.160225	-81.204691	0.033679	0.027141	0.033148	0.028171	-3.035210	2.544629	-0.343598	-0.979147	0.174213	0.000000	1550.141678	-24.246279	-57.740227	65598.551206	0.948638	0.435200
   1548.838386	193559.548027	-27.383598	1587.807814	-814.420141	31.259113	22.055315	-3.196493	-84.251407	0.032882	0.026171	0.032992	0.028259	-2.998752	2.587185	-0.339867	-0.953219	0.177269	0.000000	1550.021865	-24.376547	-55.635660	70677.244797	1.002515	0.443072
   1548.840943	193559.228510	-27.220990	1585.725551	6621.248668	30.212962	51.170283	-3.228580	-87.350744	0.033031	0.026844	0.033243	0.029594	-2.955123	2.647144	-0.304440	-0.899548	0.180326	0.000000	1549.975776	-24.214823	-54.427785	19721.850825	1.048908	0.448542
   1548.843500	193558.908992	-27.102795	1602.654434	2328.999404	32.941637	174.217702	-3.294653	-90.540868	0.034507	0.026830	0.034007	0.028812	-2.760242	2.838099	-0.086465	-0.737735	0.183382	0.000000	1550.069859	-24.094700	-57.036337	154959.277421	1.084189	0.453877
   1548.846056	193558.589475	-27.277888	1608.609125	-1960.045318	32.394836	105.680956	-3.372681	-93.799747	0.032757	0.027756	0.032001	0.029592	-2.802558	2.826462	-0.149441	-0.762090	0.186438	0.000000	1550.238080	-24.270090	-56.664926	83757.750500	1.085553	0.458432
