x-axis,2,4
second,Volt,Volt
-4.936600E-06,+210.339136E-06,-84.343435026E-03
-4.931600E-06,+194.334111E-06,-84.420696332E-03
-4.926600E-06,+218.831598E-06,-84.488221457E-03
-4.921600E-06,+209.208482E-06,-84.485080753E-03
-4.916600E-06,+236.520040E-06,-84.368874725E-03
-4.911600E-06,+225.113005E-06,-84.417241558E-03
-4.906600E-06,+228.354211E-06,-84.485708894E-03
-4.901600E-06,+252.801447E-06,-84.525281758E-03
-4.896600E-06,+215.766271E-06,-84.346261659E-03
-4.891600E-06,+215.087879E-06,-84.498271708E-03
-4.886600E-06,+221.444663E-06,-84.522455125E-03
-4.881600E-06,+217.449688E-06,-84.433573216E-03
-4.876600E-06,+197.298935E-06,-84.357568192E-03
-4.871600E-06,+229.912000E-06,-84.422580754E-03
-4.866600E-06,+196.143156E-06,-84.501412412E-03
-4.861600E-06,+207.675819E-06,-84.465922462E-03
-4.856600E-06,+201.218533E-06,-84.373271709E-03
-4.851600E-06,+197.424563E-06,-84.392115930E-03
-4.846600E-06,+197.726070E-06,-84.483824472E-03
-4.841600E-06,+211.067779E-06,-84.449276734E-03
-4.836600E-06,+208.705970E-06,-84.347832011E-03
-4.831600E-06,+202.525065E-06,-84.433887287E-03
-4.826600E-06,+199.359236E-06,-84.493560653E-03
-4.821600E-06,+240.665768E-06,-84.481625980E-03
-4.816600E-06,+208.982352E-06,-84.377668694E-03
-4.811600E-06,+208.404462E-06,-84.433887287E-03
-4.806600E-06,+213.354211E-06,-84.502354623E-03
-4.801600E-06,+210.037628E-06,-84.526223969E-03
-4.796600E-06,+232.751196E-06,-84.350658644E-03
-4.791600E-06,+218.278834E-06,-84.498271708E-03
-4.786600E-06,+223.404462E-06,-84.532819446E-03
-4.781600E-06,+227.927075E-06,-84.444879749E-03
-4.776600E-06,+207.700945E-06,-84.364477740E-03
-4.771600E-06,+222.575316E-06,-84.401538041E-03
-4.766600E-06,+214.258733E-06,-84.484766683E-03
-4.761600E-06,+187.298935E-06,-84.453673719E-03
-4.756600E-06,+187.801447E-06,-84.373271709E-03
-4.751600E-06,+193.178332E-06,-84.399967689E-03
-4.746600E-06,+201.168281E-06,-84.491676231E-03
-4.741600E-06,+224.685869E-06,-84.450218945E-03
-4.736600E-06,+208.555216E-06,-84.356625981E-03
